config_id,trace_state,window_start,window_end,W,tile_size,cohort_size,grouping_method,num_cohorts,regular_feature_planes,delta_feature_planes,absent_feature_planes,regular_slots,regular_true_nnz,regular_holes,delta_active_nnz,initial_mask_bits,transition_dense_bits,transition_sparse_bytes,flip_count,total_nnz,dense_bytes,independent_bitmap_bytes,phase0_mosaic_bytes,mosaic_delta_bytes,selected_bytes,selected_representation,byte_ratio_to_best_baseline,proxy_cycles_rho1_10,proxy_cycles_rho1_25,proxy_cycles_rho1_50,proxy_cycles_rho1_75,proxy_speedup_rho1_10,proxy_speedup_rho1_25,proxy_speedup_rho1_50,proxy_speedup_rho1_75,rho_delta_max_for_1x,rho_delta_max_for_1_15x,rho_delta_max_for_1_25x,grouping_objective,cluster_iterations,exact_decode_pass
cora_gcnii16,trained,10,11,2,256,64,window_cost_cluster,43,1893,820,39,239688,232556,7132,42406,51432,9344,1890,3494,274962,1386496,1303232,1246656,1151552,1151552,mosaic_delta,0.8836124343171439,291538.464,297899.364,308500.864,317284.624,1.1889477472173278,1.1635607251581779,1.1235754594191347,1.0924702105955189,2.4071772862330802,1.341011505754929,0.7723897561665805,297552.74,5,True
cora_gcnii16,trained,12,13,2,256,64,window_cost_cluster,43,1935,762,55,244892,237994,6898,41416,47744,7624,1853,2786,279410,1386496,1316416,1262272,1167488,1167488,mosaic_delta,0.886868588652827,295550.464,301762.864,312116.864,320530.624,1.172808173970588,1.1486635413163364,1.1105583836700346,1.0814068112256257,2.3415530229862855,1.2499018232819084,0.6676878501062393,301416.24,5,True
cora_gcnii16,trained,14,15,2,256,64,window_cost_cluster,43,2004,710,38,253760,246368,7392,39702,44368,7568,1593,2610,286070,1386496,1345856,1286016,1195456,1195456,mosaic_delta,0.8882495601312473,302434.064,308389.364,318314.864,325134.624,1.1461142816240435,1.1239816947772556,1.0889343829071079,1.0660937790495053,2.221771195405773,1.0829916355106421,0.47564253689990454,308042.74,3,True
cora_gcnii16,trained,4,7,4,64,16,window_cost_cluster,170,6987,3491,402,445464,434053,11411,84702,55856,94288,4580,14115,518755,2772992,2488256,2422400,2216896,2216896,mosaic_delta,0.8909436971115512,550053.928,562759.228,583934.728,600431.248,1.2603273328501712,1.2318731804074476,1.1872011832116962,1.1545834803054753,2.7987476092654244,1.7311972305977075,1.1618370286415909,562065.98,2,True
cora_gcnii16,trained,8,11,4,64,16,window_cost_cluster,170,7449,3002,429,475008,464245,10763,75675,48032,75056,4315,11408,539920,2772992,2565440,2490816,2298048,2298048,mosaic_delta,0.8957714855931146,569090.228,580441.478,599360.228,612567.248,1.2181688700513058,1.1943460732487488,1.156646650234523,1.1317092160304332,2.7498317806408985,1.5549371367834428,0.9176599933927985,579748.23,2,True
cora_gcnii16,trained,12,15,4,64,16,window_cost_cluster,170,8003,2528,349,510512,500226,10286,65254,40448,59168,3886,8524,565480,2772992,2662272,2581184,2397440,2397440,mosaic_delta,0.9005240636569066,592592.128,602380.228,618693.728,629269.248,1.169856917167823,1.1508478661421138,1.1205027118037958,1.1016715058035063,2.65314800625249,1.2674298560408104,0.5283801759279128,601686.98,6,True
cora_gcnii16,trained,4,7,4,128,16,window_cost_cluster,170,7115,3253,512,453656,445305,8351,73450,52048,91600,4034,14614,518755,2772992,2488256,2390336,2205504,2205504,mosaic_delta,0.8863653900563286,545638.728,556656.228,575018.728,588105.248,1.2705256508112086,1.2453790420898696,1.205609428428912,1.1787822032834503,3.119094894486045,1.8880036463728662,1.23142164737917,555962.98,6,True
cora_gcnii16,trained,8,11,4,128,16,window_cost_cluster,170,7505,2940,435,478592,470806,7786,69114,47040,74800,4145,11889,539920,2772992,2565440,2467648,2286528,2286528,mosaic_delta,0.8912810278158912,565400.128,575767.228,593045.728,604701.248,1.2261192837932997,1.2040421307202291,1.1689621344005365,1.1464305759130828,2.959842000173626,1.6515158698105599,0.9537419336169232,575073.98,4,True
cora_gcnii16,trained,12,15,4,128,16,window_cost_cluster,170,8068,2397,415,514672,507146,7526,58334,38352,59344,3482,8897,565480,2772992,2662272,2558656,2386240,2386240,mosaic_delta,0.8963171306312804,589026.128,597776.228,612359.728,621701.248,1.176939302088141,1.1597115568135306,1.1320927361833304,1.1150822074592328,2.898524359721603,1.3484223236206507,0.521701237700141,597082.98,7,True
cora_gcnii16,trained,4,7,4,256,16,window_cost_cluster,170,7230,3092,558,460984,454398,6586,64357,49472,89024,3712,14906,518755,2772992,2488256,2366912,2198784,2198784,mosaic_delta,0.8836647033102704,542803.428,552456.978,568546.228,577731.248,1.2771621626531071,1.2548452234410912,1.219334446098902,1.199948942349748,3.448428609164504,2.0433964887438356,1.2940460245194778,551763.73,7,True
cora_gcnii16,trained,8,11,4,256,16,window_cost_cluster,170,7671,2698,511,489148,482911,6237,57009,43168,72080,3589,11937,539920,2772992,2565440,2442304,2282624,2282624,mosaic_delta,0.8897592615691655,562407.628,570958.978,585211.228,593346.248,1.2326433097383238,1.2141818006406757,1.18461158438334,1.1683700745336136,3.407243066884176,1.8211136456715087,0.9751779543580842,570265.73,7,True
cora_gcnii16,trained,12,15,4,256,16,window_cost_cluster,170,8167,2265,448,520816,514792,6024,50688,36240,57040,3230,9065,565480,2772992,2662272,2540992,2381440,2381440,mosaic_delta,0.8945141593345834,586626.528,594229.728,606901.728,614530.248,1.181753580704076,1.1666329827241495,1.142273893805753,1.1280941861790992,3.2171622474747474,1.4332360287659216,0.48180871212121257,593536.48,4,True
cora_gcnii16,trained,4,7,4,64,32,window_cost_cluster,85,3324,2028,88,423792,406913,16879,111842,64680,56688,7702,13409,518755,2772992,2488256,2438592,2200768,2200768,mosaic_delta,0.8844620489210113,557810.928,574587.228,602547.728,621159.248,1.2428010374153158,1.2065148096191236,1.1505279462276887,1.1160551858997678,2.3171663596859853,1.5086717675478534,1.0774746517408489,573893.98,4,True
cora_gcnii16,trained,8,11,4,64,32,window_cost_cluster,85,3586,1780,74,457328,441411,15917,98509,56824,45184,6589,10932,539920,2772992,2565440,2499456,2278656,2278656,mosaic_delta,0.8882125483347886,576176.628,590952.978,615580.228,630721.248,1.2031866033969014,1.173101796265083,1.1261700237714587,1.0991353188088566,2.295470667654732,1.3775479177139858,0.887989117745587,590259.73,6,True
cora_gcnii16,trained,12,15,4,64,32,window_cost_cluster,85,3882,1505,53,495216,479947,15269,85533,48016,34656,5585,8234,565480,2772992,2662272,2582976,2375552,2375552,mosaic_delta,0.8923025145439685,599295.028,612124.978,633508.228,646709.248,1.156772487022869,1.132526893878851,1.0942999149176007,1.0719624037292257,2.2065462453088283,1.1493677039983052,0.5855391486326917,611431.73,4,True
cora_gcnii16,trained,4,7,4,256,32,window_cost_cluster,85,3519,1804,117,448744,438731,10013,80024,57728,59936,6341,14543,518755,2772992,2488256,2357120,2174464,2174464,mosaic_delta,0.8738907893721546,547479.128,559482.728,579488.728,592339.248,1.2662546653285383,1.2390874021762472,1.1963097235603175,1.1703563495762144,2.9302274317704686,1.8002707665961089,1.1976272118364495,558789.48,7,True
cora_gcnii16,trained,8,11,4,256,32,window_cost_cluster,85,3759,1568,113,479448,470351,9097,69569,50176,46304,5547,11668,539920,2772992,2565440,2422784,2249152,2249152,mosaic_delta,0.8767119870275665,566192.628,576627.978,594020.228,603909.248,1.2244030842450317,1.202244820663211,1.1670444327023826,1.1479340683983035,2.93628656441806,1.6365172393751102,0.9433069326855357,575934.73,6,True
cora_gcnii16,trained,12,15,4,256,32,window_cost_cluster,85,4010,1354,76,511448,503054,8394,62426,43328,36096,4884,8803,565480,2772992,2662272,2517120,2347072,2347072,mosaic_delta,0.8816048848502331,589932.328,599296.228,614902.728,623671.248,1.1751313957488358,1.156770170761028,1.1274108382228547,1.1115599800746305,2.7661154006343507,1.3176219496057258,0.5450921090571239,598602.98,7,True
cora_gcnii16,trained,4,7,4,64,64,window_cost_cluster,43,1539,1208,5,387824,362949,24875,155806,76232,35600,9451,12861,518755,2772992,2488256,2522816,2215488,2215488,mosaic_delta,0.8903778389361866,570067.328,593438.228,632389.728,661187.248,1.216080918778773,1.1681889829315142,1.096235389832265,1.048489670811074,1.8950523086402322,1.3146917822554138,1.0051661681835105,592744.98,1,True
cora_gcnii16,trained,8,11,4,64,64,window_cost_cluster,43,1675,1065,12,422640,399246,23394,140674,67480,27520,7841,10477,539920,2772992,2565440,2574592,2291584,2291584,mosaic_delta,0.8932518398403393,587738.128,608839.228,644007.728,668075.248,1.1795185082836757,1.1386388526200548,1.076459132179855,1.037679516005658,1.8549591253536544,1.2121704638105621,0.8693498443209123,608145.98,1,True
cora_gcnii16,trained,12,15,4,64,64,window_cost_cluster,43,1852,889,11,467952,444069,23883,121411,56176,22368,5904,7573,565480,2772992,2662272,2648448,2391488,2391488,mosaic_delta,0.8982883792490024,611317.828,629529.478,659882.228,678919.248,1.1340222192898324,1.101216105403725,1.0505632226240225,1.0211052375407097,1.7805266409139204,1.0357534970149906,0.6385411536022274,628836.23,1,True
cora_gcnii16,trained,4,7,4,128,64,window_cost_cluster,43,1632,1092,28,411632,393686,17946,125069,68808,38800,8460,13398,518755,2772992,2488256,2445184,2186816,2186816,mosaic_delta,0.8788549088196713,559845.628,578605.978,609873.228,633809.248,1.2382842078745322,1.198134873055183,1.1367083652342254,1.0937801904714397,2.1721731204375185,1.449182993596231,1.063588259280877,577912.73,5,True
cora_gcnii16,trained,8,11,4,128,64,window_cost_cluster,43,1742,980,30,439792,422909,16883,117011,62040,30976,7087,10979,539920,2772992,2565440,2509184,2264384,2264384,mosaic_delta,0.8826493700885618,578714.828,596266.478,625519.228,644585.248,1.1979095168441063,1.1626479528503697,1.1082760832413612,1.0754946721957868,2.0847486133782294,1.3119695398388787,0.8998207006178909,595573.23,6,True
cora_gcnii16,trained,12,15,4,128,64,window_cost_cluster,43,1902,818,32,480752,463690,17062,101790,51632,23264,5643,8033,565480,2772992,2662272,2586368,2364608,2364608,mosaic_delta,0.8881917399874995,602427.728,617696.228,643143.728,656223.248,1.1507571245127017,1.1223121796366222,1.0779052485761005,1.0564209697124294,1.9990423420768246,1.1107070225570983,0.6369281854799098,617002.98,5,True
cora_gcnii16,trained,4,7,4,256,64,window_cost_cluster,43,1655,1074,23,418512,406108,12404,112647,67664,42560,8302,14359,518755,2772992,2488256,2402752,2166016,2166016,mosaic_delta,0.8704956403199671,553078.428,569975.478,598137.228,620989.248,1.2534352542131693,1.2162768869154754,1.1590116240014408,1.1163607135433042,2.350479995028718,1.5477630813611283,1.1196473940717464,569282.23,3,True
cora_gcnii16,trained,8,11,4,256,64,window_cost_cluster,43,1798,928,26,455288,441368,13920,98552,58280,32496,6555,11148,539920,2772992,2565440,2465280,2252608,2252608,mosaic_delta,0.8780591243607334,573790.928,588573.728,613211.728,629891.248,1.208189196048077,1.1778439420931817,1.1305197998430976,1.100583635986636,2.3191565873853395,1.4016343435555547,0.9122891468463352,587880.48,2,True
cora_gcnii16,trained,12,15,4,256,64,window_cost_cluster,43,1954,759,39,494592,481245,13347,84235,47536,23760,5330,8220,565480,2772992,2662272,2545344,2348800,2348800,mosaic_delta,0.8822539545170441,596846.228,609481.478,630540.228,644677.248,1.1615186081062072,1.1374389953159496,1.099450866440198,1.0753411915042486,2.252668368255476,1.179199475587191,0.6066827328307713,608788.23,5,True
cora_gcnii16,trained,4,11,8,64,16,window_cost_cluster,170,7117,3522,241,907760,885399,22361,173276,56352,198320,12259,28665,1058675,5545984,5053696,4912448,4485376,4485376,mosaic_delta,0.8875436907958056,1120008.056,1145999.456,1189318.456,1214452.496,1.2379339528607818,1.2098574678555518,1.165790367588477,1.141663428225191,2.645940811191394,1.6022457562049797,1.0456083935455578,1144612.96,7,True
cora_gcnii16,trained,4,11,8,128,16,window_cost_cluster,170,7238,3352,290,923248,904476,18772,154199,53632,192256,11448,29349,1058675,5545984,5053696,4862720,4471104,4471104,mosaic_delta,0.8847196190669165,1114229.356,1137359.206,1175908.956,1193830.496,1.2443542189351544,1.2190484700749853,1.179084480074323,1.1613843042588854,2.8746751924461247,1.7018575713991273,1.0763548401740612,1135972.71,4,True
cora_gcnii16,trained,4,11,8,256,16,window_cost_cluster,170,7382,3158,340,941424,926279,15145,132396,50528,184800,10556,29672,1058675,5545984,5053696,4813248,4456576,4456576,mosaic_delta,0.8818448913428905,1108097.056,1127956.456,1161055.456,1171170.496,1.2512405772513846,1.2292105715825612,1.1941686272046594,1.1838549594063543,3.2132469258889995,1.8472894623113543,1.118778815069942,1126569.96,7,True
cora_gcnii16,trained,4,11,8,64,32,window_cost_cluster,85,3395,2014,31,865856,832979,32877,225696,64216,113840,17798,27447,1058675,5545984,5053696,4941952,4461056,4461056,mosaic_delta,0.8827313712577883,1134884.056,1168738.456,1225162.456,1252974.496,1.2217071802795685,1.1863184554954012,1.1316833887701174,1.1065636247395734,2.220969977314618,1.4196828284602918,0.9923296824046507,1167351.96,4,True
cora_gcnii16,trained,4,11,8,128,32,window_cost_cluster,85,3487,1910,43,889408,862623,26785,196052,60888,116752,16513,28228,1058675,5545984,5053696,4867520,4435904,4435904,mosaic_delta,0.8777544197355757,1125634.656,1155042.456,1204055.456,1226972.496,1.231746013335254,1.200385312936064,1.1515217119700507,1.1300139200512282,2.4376442984514313,1.51519870061093,1.0232277150959952,1153655.96,3,True
cora_gcnii16,trained,4,11,8,256,32,window_cost_cluster,85,3581,1800,59,913392,894847,18545,163828,57600,121536,15133,29701,1058675,5545984,5053696,4779584,4404736,4404736,mosaic_delta,0.871587052327643,1113995.256,1138569.456,1179526.456,1196294.496,1.2446157131570406,1.2177526743700036,1.1754683355741535,1.1589922085539712,2.7717974949337107,1.6679122961409163,1.079173523451425,1137182.96,6,True
cora_gcnii16,trained,4,11,8,64,64,window_cost_cluster,43,1600,1151,1,807232,757135,50097,301540,72504,68752,20268,26083,1058675,5545984,5053696,5097408,4502080,4502080,mosaic_delta,0.8908489944784965,1159206.456,1204437.456,1279822.456,1329262.496,1.1960733938493524,1.1511564947545105,1.0833502674530349,1.0430565852660603,1.8583605491808717,1.2586148957092727,0.9387505471910859,1203050.96,1,True
cora_gcnii16,trained,4,11,8,128,64,window_cost_cluster,43,1661,1085,6,838464,803959,34505,254716,68280,76368,18766,27756,1058675,5545984,5053696,4954048,4438144,4438144,mosaic_delta,0.8781976596930247,1138781.056,1176988.456,1240667.456,1278284.496,1.2175264004391726,1.1780030576612555,1.117540395933461,1.0846536935546154,2.0779575684291527,1.3679617128573551,0.9892972565523959,1175601.96,5,True
cora_gcnii16,trained,4,11,8,256,64,window_cost_cluster,43,1712,1020,20,866624,839717,26907,218958,64128,82720,17762,28399,1058675,5545984,5053696,4870336,4407808,4407808,mosaic_delta,0.8721949242692872,1127499.256,1160342.956,1215082.456,1254306.496,1.2297090154354833,1.1949018976075898,1.141071532350394,1.1053885190115447,2.289192630550151,1.4632474522610457,1.022743357173522,1158956.46,5,True
pubmed_gcnii16,trained,4,4,1,64,16,window_cost_cluster,1233,43644,21816,13452,697798,681525,16273,101597,349040,0,0,0,783122,5047552,3968128,3667648,3532800,3532800,mosaic_delta,0.8902938614883391,834343.468,849583.018,874982.268,900381.518,1.5124322876583005,1.4853027582526372,1.4421869404100884,1.401503667915138,5.320660255716212,3.700591878140873,2.8365554101006922,848321.13,1,True
pubmed_gcnii16,trained,5,5,1,64,16,window_cost_cluster,1233,44871,21214,12827,717452,700452,17000,99754,339400,0,0,0,800206,5047552,4040000,3737600,3608448,3608448,mosaic_delta,0.893180198019802,851669.1680000001,866632.268,891570.768,916509.268,1.4816645329116809,1.4560824084154687,1.415353716487035,1.3768415051095806,5.224954588287186,3.57495471904363,2.6949547887804,865370.38,1,True
pubmed_gcnii16,trained,6,6,1,64,16,window_cost_cluster,1233,44625,21548,12739,713505,696781,16724,97174,344768,0,0,0,793955,5047552,3996864,3706176,3577792,3577792,mosaic_delta,0.8951497974411939,845051.1680000001,859627.268,883920.768,908214.268,1.4932681567514263,1.4679478501605652,1.427603067699389,1.389416621673246,5.402578055858563,3.7087701755971585,2.805405972791076,858365.38,4,True
pubmed_gcnii16,trained,7,7,1,64,16,window_cost_cluster,1233,44868,21939,12105,717382,700800,16582,102279,351008,0,0,0,803079,5047552,3995648,3751296,3615616,3615616,mosaic_delta,0.9048885187083547,854739.6680000001,870081.518,895651.268,921221.018,1.476341917010455,1.4503100846235881,1.4089055027162647,1.3697994024708628,5.093099463232922,3.483833759065676,2.625558716843145,868819.63,1,True
pubmed_gcnii16,trained,8,8,1,64,16,window_cost_cluster,1233,45854,21696,11362,733169,716088,17081,100261,347128,0,0,0,816349,5047552,4039168,3807168,3672896,3672896,mosaic_delta,0.9093199391557866,868184.868,883224.018,908289.268,933354.518,1.4534784543146402,1.4287292626591592,1.3893018936341763,1.3519921698177284,5.039368448349807,3.397712301328316,2.5221623562501874,881962.13,1,True
pubmed_gcnii16,trained,9,9,1,64,16,window_cost_cluster,1233,47585,20954,10373,760843,742207,18636,97872,335240,0,0,0,840079,5047552,4156224,3907904,3776384,3776384,mosaic_delta,0.9086093531051261,892859.968,907540.768,932008.768,956476.768,1.4133100880607519,1.3904477291757322,1.3539443440085748,1.3193085731069214,4.883410168383194,3.2016821260777166,2.304760503514795,906278.88,5,True
pubmed_gcnii16,trained,10,10,1,64,16,window_cost_cluster,1233,48632,20456,9824,777573,759236,18337,97669,327280,0,0,0,856905,5047552,4212224,3978112,3842688,3842688,mosaic_delta,0.912270572505166,909117.6680000001,923768.018,948185.268,972602.518,1.388035943439612,1.366022611101048,1.330845397610628,1.2974344366235744,4.724816676734686,3.039593249070619,2.1408074209831165,922506.13,1,True
pubmed_gcnii16,trained,11,11,1,64,16,window_cost_cluster,1233,49436,19853,9623,790437,772284,18153,96191,317624,0,0,0,868475,5047552,4262464,4023232,3887872,3887872,mosaic_delta,0.9121184366601102,920054.868,934483.518,958531.268,982579.018,1.3715355941141545,1.350358755070092,1.3164807890231496,1.28426108932035,4.666809992618852,2.9556926640068015,2.0430967554137083,933221.63,1,True
pubmed_gcnii16,trained,12,12,1,64,16,window_cost_cluster,1233,50574,19326,9012,808623,789903,18720,96099,309200,0,0,0,886002,5047552,4345408,4097792,3961984,3961984,mosaic_delta,0.9117634063360679,937875.6680000001,952290.518,976315.268,1000340.018,1.3454747180838473,1.3251082271093242,1.292500528630471,1.2614590812061264,4.484782567976774,2.7720271079145284,1.8585575292146643,951028.63,1,True
pubmed_gcnii16,trained,13,13,1,64,16,window_cost_cluster,1233,51028,18833,9051,815887,797561,18326,95317,301296,0,0,0,892878,5047552,4357120,4123136,3987648,3987648,mosaic_delta,0.9152027027027027,944032.468,958330.018,982159.268,1005988.518,1.3366997881687264,1.3167572509452583,1.2848099499886814,1.254376145871677,4.447959125864221,2.7211518726300477,1.8001880042384886,957068.13,1,True
pubmed_gcnii16,trained,14,14,1,64,16,window_cost_cluster,1233,51696,18537,8679,826564,807869,18695,93918,296568,0,0,0,901787,5047552,4383616,4156864,4030592,4030592,mosaic_delta,0.9194673986042573,953023.5680000001,967111.268,990590.768,1014070.268,1.3240889757303462,1.3048012589178104,1.273874177676568,1.2443792504524942,4.40209672267297,2.64956699507526,1.7148844736898148,965849.38,1,True
pubmed_gcnii16,trained,15,15,1,64,16,window_cost_cluster,1233,51767,18426,8719,827689,809586,18103,93923,294776,0,0,0,903509,5047552,4383552,4161600,4033024,4033024,mosaic_delta,0.920035624078373,954098.0680000001,968186.518,991667.268,1015148.018,1.3225977940037081,1.3033521708262414,1.2724913292187032,1.2430581330258776,4.3904807129244166,2.638044281416461,1.7034115179455513,966924.63,1,True
pubmed_gcnii16,trained,16,16,1,64,16,window_cost_cluster,1233,52480,18058,8374,839075,821432,17643,92311,288880,0,0,0,913743,5047552,4413632,4200384,4070720,4070720,mosaic_delta,0.9223061641749923,963526.868,977373.518,1000451.268,1023529.018,1.309655228005536,1.2911010752390777,1.2613188071845194,1.232879554764123,4.345799742175905,2.562761025700927,1.6118070435809386,976111.63,1,True
pubmed_gcnii16,trained,4,4,1,128,16,window_cost_cluster,1233,45030,18830,15052,719974,708369,11605,74753,301264,0,0,0,783122,5047552,3968128,3599104,3508416,3508416,mosaic_delta,0.8841488984226316,825498.0680000001,836711.018,855399.268,870741.888,1.528638344432806,1.5081527228078164,1.4752035069546026,1.4492101705344855,6.95463887736947,4.752799660795931,3.578485411956711,835449.13,7,True
pubmed_gcnii16,trained,5,5,1,128,16,window_cost_cluster,1233,46066,17841,15005,736572,724614,11958,75592,285432,0,0,0,800206,5047552,4040000,3671232,3582528,3582528,mosaic_delta,0.8867643564356436,842524.968,853863.768,872761.768,889017.888,1.4977455243795221,1.4778563598684047,1.4458561846627542,1.4194180083809516,6.664410519631707,4.487009644452829,3.325729177690761,852601.88,7,True
pubmed_gcnii16,trained,6,6,1,128,16,window_cost_cluster,1233,45635,18704,14573,729665,718102,11563,75853,299264,0,0,0,793955,5047552,3996864,3644544,3553856,3553856,mosaic_delta,0.8891611023042065,836336.0680000001,847714.018,866677.268,882632.888,1.5088288647142263,1.488577483922178,1.4560068050613737,1.4296861324297265,6.7268548376465,4.5569461068577155,3.39966145043703,846452.13,7,True
pubmed_gcnii16,trained,7,7,1,128,16,window_cost_cluster,1233,45999,19306,13607,735478,723906,11572,79173,308880,0,0,0,803079,5047552,3995648,3688960,3592896,3592896,mosaic_delta,0.8992023321373654,846102.0680000001,857978.018,877771.268,895085.888,1.4914134449320362,1.4707696159180619,1.4376045856174002,1.409795436301192,6.367551059073169,4.288634168763067,3.179878493931012,856716.13,7,True
pubmed_gcnii16,trained,8,8,1,128,16,window_cost_cluster,1233,46801,19254,12857,748321,736057,12264,80292,308056,0,0,0,816349,5047552,4039168,3747776,3650752,3650752,mosaic_delta,0.9038376220053239,860149.968,872193.768,892266.768,910166.888,1.4670558006694014,1.4467977716621336,1.4142496899537111,1.386435846697161,6.119178996662183,4.0692352045468825,2.9759318487520554,870931.88,7,True
pubmed_gcnii16,trained,9,9,1,128,16,window_cost_cluster,1233,48300,19076,11536,772283,759505,12778,80574,305192,0,0,0,840079,5047552,4156224,3851200,3749760,3749760,mosaic_delta,0.9022035385965723,884333.1680000001,896419.268,916562.768,934692.888,1.426937319171093,1.4076984342554315,1.3767611385235756,1.3500562764525923,5.801475910343287,3.758706692524614,2.6692297763546557,895157.38,7,True
pubmed_gcnii16,trained,10,10,1,128,16,window_cost_cluster,1233,49373,18617,10922,789429,777108,12321,79797,297856,0,0,0,856905,5047552,4212224,3921024,3813504,3813504,mosaic_delta,0.9053421660386533,900395.468,912365.018,932314.268,950284.888,1.4014819541495072,1.3830955539770595,1.353500684599627,1.327904942964851,5.645965637805933,3.5833055508788334,2.4832201711843807,911103.13,7,True
pubmed_gcnii16,trained,11,11,1,128,16,window_cost_cluster,1233,50145,18223,10544,801781,788725,13056,79750,291544,0,0,0,868475,5047552,4262464,3972736,3863232,3863232,mosaic_delta,0.9063377426765364,912498.768,924461.268,944398.768,962542.888,1.382892825998862,1.3649982359239305,1.336181328012914,1.3109940509996267,5.496879247648903,3.433003549134524,2.3322698432601885,923199.38,7,True
pubmed_gcnii16,trained,12,12,1,128,16,window_cost_cluster,1233,51407,17283,10222,821951,808350,13601,77652,276512,0,0,0,886002,5047552,4345408,4042560,3936576,3936576,mosaic_delta,0.9059163144174264,929890.968,941538.768,960951.768,978516.888,1.357027913405865,1.3402400866408084,1.3131647622922111,1.289592459236125,5.391697831350126,3.2720603853536065,2.14158708082213,940276.88,7,True
pubmed_gcnii16,trained,13,13,1,128,16,window_cost_cluster,1233,51713,17484,9715,826847,813970,12877,78908,279712,0,0,0,892878,5047552,4357120,4070784,3965056,3965056,mosaic_delta,0.9100176263219741,936268.5680000001,948104.768,967831.768,985924.888,1.3477842182564863,1.3309583946739523,1.3038299028018678,1.2799027749059115,5.242562477822274,3.15666387493636,2.0441846200638722,946842.88,7,True
pubmed_gcnii16,trained,14,14,1,128,16,window_cost_cluster,1233,52444,16605,9863,838532,824733,13799,77054,265656,0,0,0,901787,5047552,4383616,4106624,4006144,4006144,mosaic_delta,0.9138902677606797,945475.1680000001,957033.268,976296.768,993901.888,1.3346601187520557,1.3185414156365565,1.292525020424937,1.2696303480610753,5.222754431956809,3.086666922463185,1.9474202507332523,955771.38,7,True
pubmed_gcnii16,trained,15,15,1,128,16,window_cost_cluster,1233,52620,16477,9815,841337,828274,13063,75235,263592,0,0,0,903509,5047552,4383552,4107072,4010432,4010432,mosaic_delta,0.914881812739988,946214.268,957499.518,976308.268,993068.888,1.3336175987572405,1.3178993579399378,1.2925097956867861,1.2706953316616239,5.312608759221107,3.124875829646817,1.9580849338738622,956237.63,7,True
pubmed_gcnii16,trained,16,16,1,128,16,window_cost_cluster,1233,53200,16413,9299,850595,838027,12568,75716,262560,0,0,0,913743,5047552,4413632,4148096,4046912,4046912,mosaic_delta,0.916911967286806,955969.368,967326.768,986255.768,1003288.888,1.3200088227094742,1.3045105767196137,1.2794733789582258,1.2577513965249858,5.157009350731681,2.9831744022858877,1.8237957631147976,966064.88,7,True
pubmed_gcnii16,trained,4,4,1,256,16,window_cost_cluster,1233,45702,15541,17669,730726,723409,7317,59713,248640,0,0,0,783122,5047552,3968128,3550976,3485376,3485376,mosaic_delta,0.8783426341085772,818062.0680000001,827019.018,841947.268,851413.888,1.54253332278939,1.525827063870495,1.4987731987034607,1.4821087813874136,8.553784268082326,5.797364611449404,4.327274127911846,825757.13,7,True
pubmed_gcnii16,trained,5,5,1,256,16,window_cost_cluster,1233,46856,14991,17065,749212,741550,7662,58656,239832,0,0,0,800206,5047552,4040000,3620736,3562496,3562496,mosaic_delta,0.8818059405940594,835110.368,843908.768,858572.768,867785.888,1.5110433882195557,1.4952895950951892,1.4697507852939495,1.4541467168915287,8.397454991816694,5.591363765743969,4.094781778505183,842646.88,7,True
pubmed_gcnii16,trained,6,6,1,256,16,window_cost_cluster,1233,46414,15794,16704,742129,733806,8323,60149,252704,0,0,0,793955,5047552,3996864,3603392,3537088,3537088,mosaic_delta,0.8849658131975469,830070.6680000001,839093.018,854130.268,863688.888,1.5202175533324591,1.5038714098798518,1.477395249034776,1.4610446163341169,8.300106734941561,5.563667443240591,4.104233154333405,837831.13,6,True
pubmed_gcnii16,trained,7,7,1,256,16,window_cost_cluster,1233,46811,16217,15884,748470,740557,7913,62522,259456,0,0,0,803079,5047552,3995648,3642688,3572032,3572032,mosaic_delta,0.8939806509482316,839233.968,848612.268,864242.768,874775.888,1.5036188335026974,1.4870018353305257,1.4601082551378666,1.4425271858887816,7.8802680656408945,5.247689342047251,3.843647356130642,847350.38,7,True
pubmed_gcnii16,trained,8,8,1,256,16,window_cost_cluster,1233,47557,16312,15043,760417,752615,7802,63734,260984,0,0,0,816349,5047552,4039168,3699008,3629056,3629056,mosaic_delta,0.8984662187856509,852561.1680000001,862121.268,878054.768,889146.888,1.4801143277029947,1.4637012759555306,1.437140422202001,1.4192120751144102,7.54222424451627,4.95970805289921,3.5823660840367784,860859.38,7,True
pubmed_gcnii16,trained,9,9,1,256,16,window_cost_cluster,1233,49114,16161,13637,785307,776162,9145,63917,258552,0,0,0,840079,5047552,4156224,3806784,3728512,3728512,mosaic_delta,0.8970912058637841,877577.468,887165.018,903144.268,914402.888,1.4379220593206936,1.422382504265965,1.3972164190273086,1.3800131392410913,7.132392321291675,4.557270100966539,3.1838715834598,885903.13,7,True
pubmed_gcnii16,trained,10,10,1,256,16,window_cost_cluster,1233,50226,16076,12610,803077,793946,9131,62959,257200,0,0,0,856905,5047552,4212224,3876672,3798144,3798144,mosaic_delta,0.9016956363194361,894250.6680000001,903694.518,919434.268,930256.888,1.4111121692782453,1.396365668780122,1.3724613535940124,1.3564941214388513,6.959356406550294,4.345050477985328,2.9507539827506792,902432.63,7,True
