config_id,window_start,W,grouping_method,fraction_absent,fraction_regular,fraction_delta,regular_occupancy_mean,delta_occupancy_mean,regular_capture,padding_fraction,delta_fraction,metadata_bits_per_nnz,flips_per_node_feature
pubmed_deepres28_w128,8,4,first_layer_rcm_cost_reused,0.3456113249594814,0.3714039708265802,0.2829847042139384,0.9744259682258284,0.3178054666875475,0.8007770565109886,0.025600116518155813,0.19922294348901134,0.5132299757123255,0.03149605987219151
pubmed_deepres28_w128,8,4,window_cost_cluster,0.34739667747163694,0.37318932333873583,0.2794139991896272,0.9756056920741017,0.3140649074409752,0.8056080654633829,0.02441847500013274,0.19439193453661707,0.5075828009329238,0.03163526926848236
pubmed_deepres28_w128,8,4,window_global_oracle,0.40890903565640196,0.3979943273905997,0.1930966369529984,0.9839273073619241,0.31247786885245904,0.8664695270688423,0.01607355878668629,0.13353047293115775,0.3561578429195367,0.03197800967016619
pubmed_deepres28_w128,12,4,random_balanced_window,0.23808498784440843,0.25521677471636955,0.506698237439222,0.9381184572831911,0.365402594522328,0.5633999574932991,0.061998750858396436,0.43660004250670087,0.8715058826987696,0.020968316258389547
pubmed_deepres28_w128,12,4,rcm_contiguous_window,0.26860058752025934,0.28655540923824957,0.4448440032414911,0.9486301975166807,0.3433502575999089,0.6398387638248845,0.051454536399379115,0.3601612361751155,0.7737917960200943,0.020937410187486263
pubmed_deepres28_w128,12,4,first_layer_rcm_cost_reused,0.3922457455429498,0.35652603322528365,0.25122822123176664,0.9763293208615975,0.3044466792248375,0.8196694042506234,0.023697194761658113,0.18033059574937657,0.47715194839098607,0.02106935533634258
pubmed_deepres28_w128,12,4,window_cost_cluster,0.39427167747163694,0.35742504051863855,0.24830328200972449,0.9775407507616551,0.3027542548444671,0.8227605885894937,0.022483884844547233,0.17723941141050625,0.47318403418453275,0.021075562965968454
pubmed_deepres28_w128,12,4,window_global_oracle,0.47182688411669366,0.3885484197730956,0.1396246961102107,0.9888652907677768,0.2896879534324839,0.9048447140631157,0.011136884680811138,0.09515528593688431,0.2803930493378683,0.021762628696049096
pubmed_deepres28_w128,16,4,random_balanced_window,0.259230652350081,0.25236780794165314,0.4884015397082658,0.9381596194370577,0.36977377534221717,0.5668035122134591,0.061946701061862654,0.4331964877865409,0.8392765309214849,0.018296261897516524
pubmed_deepres28_w128,16,4,rcm_contiguous_window,0.28891055510534847,0.28423824959481364,0.42685119529983795,0.948826802499109,0.3459437386906351,0.6458074310478094,0.05124869782042682,0.3541925689521906,0.7408521572099741,0.018168675297120927
