config_id,model_valid,segment_start,segment_end,W,method,panel_builder,panel_width,number_of_panels,topology_tile_rows,rho_residual,escape_enabled,total_nnz,dense_panel_slots,dense_panel_true_nnz,dense_panel_holes,residual_nnz,panel_feature_metadata_bits,row_list_metadata_bits,residual_metadata_bits,descriptor_bits,dense_value_bytes,residual_value_bytes,total_transfer_bytes,byte_ratio_to_dense,byte_ratio_to_R0,byte_ratio_to_phase0,byte_ratio_to_phase2_anchor,regular_scalesim_cycles,residual_cycles,gather_cycles,decoder_cycles,output_init_cycles,output_add_cycles,weight_pack_cycles,total_hybrid_cycles,hybrid_speedup_vs_dense,independently_decodable,deployable,exact_decode_pass,numeric_equivalence_pass
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,16,4,128,1.5,True,768659,0,0,0,768659,1024,868,2197012,4120,0,3107200,3382720,0.3753479718213839,0.5087298837298837,0.4634864887280568,0.2639864793129013,0.0,1152988.5,0.0,35421.0,70408,210442,128,1191401.5,0.5722655209012243,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P0_CONTIGUOUS,32,2,128,1.5,True,768659,2195456,754232,1441224,14427,1024,5474,61372,2076,8642816,58688,8710336,0.9665023860924895,1.309954184954185,1.1934546898003937,0.6797520735598629,655528.0,21640.5,68608.0,1525.0,70408,70408,128,890551.5,0.7655907603322211,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P1_DENSITY_SORTED,32,2,128,1.5,True,768659,1118208,551354,566854,217305,1024,2954,983761,2076,4472832,878144,5474816,0.6074877854789229,0.8233618233618234,0.7501369443146891,0.4272530391891558,333879.0,325957.5,34944.0,15851.0,70408,70258,128,783972.5,0.8696708111572791,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P2_CORRELATION,32,2,128,1.5,True,768659,1150976,548749,602227,219910,1024,3074,989883,2076,4553728,888384,5566784,0.6176925917509374,0.8371929621929622,0.7627380243317587,0.43443019500738755,343663.0,329865.0,35968.0,15994.0,70408,70236,128,802158.0,0.8499547470697792,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,32,2,128,1.5,False,768659,1118208,539643,578565,229016,1024,2954,1022389,1504,4472832,924992,5526336,0.6132044654016588,0.8311099561099561,0.7571960044495124,0.4312736449189237,333879.0,343524.0,34944.0,16501.0,70408,70236,128,802189.0,0.8499219011978474,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,32,2,128,1.5,True,768659,1150976,548749,602227,219910,1024,3074,989883,2076,4553728,888384,5566784,0.6176925917509374,0.8371929621929622,0.7627380243317587,0.43443019500738755,343663.0,329865.0,35968.0,15994.0,70408,70236,128,802158.0,0.8499547470697792,True,True,True,True
cora_resgcn16,False,4,16,13,MOSAIC_PANEL_ESCAPE,P4_FIXED_BSR,32,2,128,1.5,True,768659,0,0,0,768659,1024,434,2248276,2076,0,3091648,3373248,0.3742969548914896,0.5073053823053824,0.46218867394550545,0.2632472872035775,0.0,1152988.5,0.0,35713.0,70408,70408,128,1191649.5,0.5721464239275055,True,True,True,True
pubmed_deepres28_w128,False,4,16,13,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,32,4,128,1.5,False,14837922,16251456,12176883,4074573,2661039,2048,50220,12983579,20000,65005824,10824832,77462784,0.5902540174234651,0.9285139477776303,0.8507712226819335,0.6660136546797063,8351993.0,3991558.5,507858.0,209219.0,1025284,2979528,512,15180467.5,0.9832587171640136,True,True,True,True
pubmed_deepres28_w128,False,4,16,13,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,32,4,128,1.5,True,14837922,16251456,12176883,4074573,2661039,2048,50220,12983579,28060,65005824,10824832,77463744,0.5902613324698327,0.9285254548955499,0.8507817663305296,0.6660219086188947,8351993.0,3991558.5,507858.0,209219.0,1025284,2979528,512,15180467.5,0.9832587171640136,True,True,True,True
pubmed_deepres28_w128,False,17,28,12,MOSAIC_PANEL_NO_ESCAPE,P3_COST_AWARE,32,4,128,1.5,False,12104378,13816320,10042362,3773958,2062016,2048,44820,8696436,20000,55265280,8416960,64777792,0.5347294424439147,0.9056949039097377,0.8298627744045695,0.6496457855280073,6927816.0,3093024.0,431760.0,141829.0,946416,1896200,512,12409831.0,1.1102607279664003,True,True,True,True
pubmed_deepres28_w128,False,17,28,12,MOSAIC_PANEL_ESCAPE,P3_COST_AWARE,32,4,128,1.5,True,12104378,13816320,10042362,3773958,2062016,2048,44820,8696436,27440,55265280,8416960,64778688,0.5347368387685754,0.9057074313919017,0.8298742529842325,0.6496547713641382,6927816.0,3093024.0,431760.0,141829.0,946416,1896200,512,12409831.0,1.1102607279664003,True,True,True,True
cora_gcnii16,True,4,4,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,128216,172672,127843,44829,373,0,0,1284,0,690688,1536,693504,1.0003692762186116,0.9056414542415379,0.8228274577379704,0.6429194748168815,51895.0,559.5,5396.0,182.0,5416,5416,128,68864.5,0.7615825280078996,True,False,True,True
cora_gcnii16,True,5,5,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,129762,172672,129391,43281,371,0,0,1284,0,690688,1536,693504,1.0003692762186116,0.8989547038327527,0.8167521596013619,0.6381725166902261,51895.0,556.5,5396.0,182.0,5416,5416,128,68861.5,0.7616157068899168,True,False,True,True
cora_gcnii16,True,6,6,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,130279,173312,130279,43033,0,0,0,654,0,693248,0,694464,1.0017540620384047,0.8934540963359408,0.8117545406635156,0.6342676074499729,52424.0,0.0,5416.0,172.0,5416,5416,128,68844.0,0.7618093080006972,True,False,True,True
cora_gcnii16,True,7,7,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,130498,172672,130161,42511,337,0,0,1284,0,690688,1408,693376,1.0001846381093058,0.896409068343538,0.8144393030419499,0.6363653571083232,51895.0,505.5,5396.0,182.0,5416,5416,128,68810.5,0.7621801905232486,True,False,True,True
cora_gcnii16,True,8,8,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,131045,172672,130740,41932,305,0,0,1284,0,690688,1280,693248,1.0,0.8961694382394308,0.8142215852813102,0.6361952424785641,51895.0,457.5,5396.0,182.0,5416,5416,128,68762.5,0.7627122341392474,True,False,True,True
cora_gcnii16,True,9,9,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,133913,172672,133611,39061,302,0,0,1284,0,690688,1216,693184,0.9999076809453471,0.8830099461927279,0.8022654283108014,0.6268532521402256,51895.0,453.0,5396.0,182.0,5416,5416,128,68758.0,0.7627621513133017,True,False,True,True
cora_gcnii16,True,10,10,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,136609,172672,136352,36320,257,0,0,1284,0,690688,1088,693056,0.9997230428360414,0.8706383662968323,0.7910251349405434,0.6180706046453784,51895.0,385.5,5396.0,182.0,5416,5416,128,68690.5,0.7635116937567786,True,False,True,True
cora_gcnii16,True,11,11,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,138353,172672,138076,34596,277,0,0,1284,0,690688,1152,693120,0.9998153618906942,0.8652232963170089,0.7861052317668279,0.614226418923513,51895.0,415.5,5396.0,182.0,5416,5416,128,68720.5,0.7631783819966386,True,False,True,True
cora_gcnii16,True,12,12,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,139025,172672,138776,33896,249,0,0,1284,0,690688,1024,692992,0.9996307237813885,0.8633391803540105,0.7843934038235986,0.6128888754180211,51895.0,373.5,5396.0,182.0,5416,5416,128,68678.5,0.7636450999949038,True,False,True,True
cora_gcnii16,True,13,13,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,140385,172672,140128,32544,257,0,0,1284,0,690688,1088,693056,0.9997230428360414,0.8617698551647303,0.7829675814412286,0.611774803483942,51895.0,385.5,5396.0,182.0,5416,5416,128,68690.5,0.7635116937567786,True,False,True,True
cora_gcnii16,True,14,14,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,142216,172672,141932,30740,284,0,0,1284,0,690688,1152,693120,0.9998153618906942,0.85639727977226,0.7780862870492951,0.607960784885783,51895.0,426.0,5396.0,182.0,5416,5416,128,68731.0,0.7630617916224121,True,False,True,True
cora_gcnii16,True,15,15,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,143854,172672,143558,29114,296,0,0,1284,0,690688,1216,693184,0.9999076809453471,0.8535066981875492,0.7754600270811891,0.6059087463161551,51895.0,444.0,5396.0,182.0,5416,5416,128,68749.0,0.7628620052655312,True,False,True,True
cora_gcnii16,True,16,16,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,145258,172672,144949,27723,309,0,0,1284,0,690688,1280,693248,1.0,0.8517062431199874,0.7738242098832517,0.604630594105866,51895.0,463.5,5396.0,182.0,5416,5416,128,68768.5,0.7626456880693923,True,False,True,True
pubmed_gcnii16,True,4,4,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,783122,964896,747795,217101,35327,0,0,231990,0,3859584,145856,4040832,0.8005528224374905,0.8039268115665228,0.7313515623625002,0.5404604676766828,300227.0,52990.5,30153.0,4718.0,39434,39434,128,466956.5,0.809019683846354,True,False,True,True
pubmed_gcnii16,True,5,5,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,800206,1043840,767645,276195,32561,0,0,215768,0,4175360,135360,4344128,0.8606405639803215,0.8496307422706221,0.7729295277265582,0.5711861101202627,312939.0,48841.5,32620.0,4473.0,39434,39434,128,477741.5,0.7907560888053476,True,False,True,True
pubmed_gcnii16,True,6,6,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,793955,1033312,762841,270471,31114,0,0,206996,0,4133248,128384,4293888,0.8506872242227519,0.8472923822994545,0.7708022654015875,0.5696140875114495,311773.0,46671.0,32291.0,4332.0,39434,39434,128,473935.0,0.797107198244485,True,False,True,True
pubmed_gcnii16,True,7,7,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,803079,1051328,773855,277473,29224,0,0,196817,0,4205312,121344,4357696,0.8633285996855505,0.8546378812601984,0.7774846425334112,0.5745522880373238,316420.0,43836.0,32854.0,4184.0,39434,39434,128,476162.0,0.7933791440728155,True,False,True,True
pubmed_gcnii16,True,8,8,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,816349,1077472,789581,287891,26768,0,0,184928,0,4309888,111488,4451008,0.8818151848658518,0.8661975339394694,0.7880007366923796,0.5823235617444974,322794.0,40152.0,33671.0,4003.0,39434,39434,128,479488.0,0.787875817538708,True,False,True,True
pubmed_gcnii16,True,9,9,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,840079,1084224,813276,270948,26803,0,0,185650,0,4336896,111552,4478144,0.8871912562763098,0.8583503030005643,0.7808619219087247,0.5770480589969981,324611.0,40204.5,33882.0,4025.0,39434,39434,128,481590.5,0.7844361547829536,True,False,True,True
pubmed_gcnii16,True,10,10,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,856905,1093728,831076,262652,25829,0,0,179995,0,4374912,107264,4511168,0.8937338337475275,0.8552171802960447,0.778011644803824,0.5749417367076922,327296.0,38743.5,34179.0,3933.0,39434,39434,128,483019.5,0.7821154218411472,True,False,True,True
pubmed_gcnii16,True,11,11,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,868475,1100352,841767,258585,26708,0,0,184808,0,4401408,110656,4541632,0.8997692346705888,0.8533309283309284,0.77629567600934,0.573673655329443,329097.0,40062.0,34386.0,4014.0,39434,39434,128,486427.0,0.7766365765058272,True,False,True,True
pubmed_gcnii16,True,12,12,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,886002,1106336,857062,249274,28940,0,0,201874,0,4425344,118848,4576000,0.9065780798295887,0.8492291612228899,0.7725641997856953,0.5709161369364545,330294.0,43410.0,34573.0,4290.0,39434,39434,128,491435.0,0.7687222114826986,True,False,True,True
pubmed_gcnii16,True,13,13,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,892878,1112128,864904,247224,27974,0,0,195777,0,4448512,114880,4594432,0.9102297509763149,0.8501255269764578,0.7733796452776086,0.5715187418594557,332066.0,41961.0,34754.0,4189.0,39434,39434,128,491838.0,0.7680923393475088,True,False,True,True
pubmed_gcnii16,True,14,14,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,901787,1114176,873839,240337,27948,0,0,193666,0,4456704,115328,4602816,0.9118907541715271,0.8460163041560306,0.7696413864130248,0.5687562111721307,332846.0,41922.0,34818.0,4160.0,39434,39434,128,492614.0,0.7668823866150779,True,False,True,True
pubmed_gcnii16,True,15,15,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,903509,1113984,877172,236812,26337,0,0,185012,0,4455936,108928,4594560,0.9102551098037227,0.8423189290030388,0.7662777952802553,0.5662705556676599,332822.0,39505.5,34812.0,4021.0,39434,39434,128,490028.5,0.770928629661336,True,False,True,True
pubmed_gcnii16,True,16,16,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,913743,1117152,887241,229911,26502,0,0,186186,0,4468608,109760,4608192,0.9129558249226556,0.8405477341178119,0.7646664966795343,0.5650798243694326,333742.0,39753.0,34911.0,4038.0,39434,39434,128,491312.0,0.7689146611521803,True,False,True,True
cora_deepres28_w128,True,4,4,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,167663,199776,130882,68894,36781,0,0,136955,0,799104,148224,966016,0.6967319054652881,1.066713780918728,0.9182537946481539,0.7923341393572636,93995.0,55171.5,6243.0,2390.0,10832,32276,512,200907.5,0.7967348157734281,True,False,True,True
cora_deepres28_w128,True,5,5,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,167562,206272,135295,70977,32267,0,0,126138,0,825088,130496,972928,0.7017171344165436,1.0684565645206634,0.9197540261857551,0.7936286449406978,97417.0,48400.5,6446.0,2221.0,10832,32460,512,197776.5,0.8093479255624404,True,False,True,True
cora_deepres28_w128,True,6,6,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,169785,204768,133924,70844,35861,0,0,130394,0,819072,144704,981632,0.7079948301329394,1.0576472210729555,0.9104490740832666,0.7855996759793328,96142.0,53791.5,6399.0,2292.0,10832,32384,512,201840.5,0.7930519395265073,True,False,True,True
cora_deepres28_w128,True,7,7,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,167702,184256,124111,60145,43591,0,0,147867,0,737024,175808,932800,0.6727751107828656,1.0207297429792002,0.8786695893191024,0.7581780950867871,86519.0,65386.5,5758.0,2556.0,10832,32396,512,203447.5,0.7867877462244559,True,False,True,True
cora_deepres28_w128,True,8,8,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,166731,200640,131087,69553,35644,0,0,130643,0,802560,143936,964416,0.695577917282127,1.060226553155562,0.9126694273916032,0.7875155534174477,94211.0,53466.0,6270.0,2292.0,10832,32044,512,199115.0,0.8039072897571755,True,False,True,True
cora_deepres28_w128,True,9,9,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,163874,203072,129551,73521,34323,0,0,129041,0,812288,138560,968576,0.6985782865583456,1.0639015817223199,0.915832983527495,0.7902452927801921,95718.0,51484.5,6346.0,2268.0,10832,32088,512,198736.5,0.8054383568192053,True,False,True,True
cora_deepres28_w128,True,10,10,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,165266,205248,133687,71561,31579,0,0,126519,0,820992,127616,966016,0.6967319054652881,1.064832451499118,0.9166342994194977,0.7909367246494025,97161.0,47368.5,6414.0,2229.0,10832,31944,512,195948.5,0.8168983176702042,True,False,True,True
cora_deepres28_w128,True,11,11,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,161423,187840,122735,65105,38688,0,0,139394,0,751360,156160,926464,0.668205317577548,1.032083273919863,0.8884429915713352,0.7666112758775973,88314.0,58032.0,5870.0,2421.0,10832,31940,512,197409.0,0.8108546216231276,True,False,True,True
cora_deepres28_w128,True,12,12,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,161182,189760,124261,65499,36921,0,0,137586,0,759040,149120,926848,0.6684822747415067,1.033321441312879,0.8895088369062172,0.7675309624076433,89693.0,55381.5,5930.0,2395.0,10832,32452,512,196683.5,0.81384559457199,True,False,True,True
cora_deepres28_w128,True,13,13,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,160524,187648,121679,65969,38845,0,0,140033,0,750592,156992,926592,0.6682976366322009,1.0471575292926372,0.9014192860986482,0.7778081380264593,88266.0,58267.5,5864.0,2430.0,10832,32292,512,197951.5,0.8086324175366189,True,False,True,True
cora_deepres28_w128,True,14,14,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,158254,182912,120062,62850,38192,0,0,139298,0,731648,154304,904896,0.6526495568685377,1.0286649690796654,0.8855004296143008,0.7640722258793059,86183.0,57288.0,5716.0,2419.0,10832,31964,512,194402.0,0.8233968786329359,True,False,True,True
cora_deepres28_w128,True,15,15,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,155107,193600,120953,72647,34154,0,0,130914,0,774400,138048,930304,0.6709748892171344,1.0642067501281207,0.9160956800930087,0.7904719659051618,91552.0,51231.0,6050.0,2294.0,10832,31788,512,193747.0,0.8261805344082747,True,False,True,True
cora_deepres28_w128,True,16,16,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,151521,200448,121775,78673,29746,0,0,119044,0,801792,120384,938624,0.6769756277695717,1.078461651592029,0.9283666543653158,0.8010602279910801,95062.0,44619.0,6264.0,2112.0,10832,32416,512,191305.0,0.836726692977183,True,False,True,True
cora_deepres28_w128,True,17,17,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,148849,190432,116169,74263,32680,0,0,128543,0,761728,132096,911424,0.6573578286558346,1.0577094474153297,0.910502640068852,0.7856458964897569,90760.0,49020.0,5951.0,2248.0,10832,32472,512,191283.0,0.8368229272857494,True,False,True,True
cora_deepres28_w128,True,18,18,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,149650,196992,118506,78486,31144,0,0,120881,0,787968,126208,930880,0.6713903249630724,1.0823783301086471,0.9317382287975915,0.8039694602116773,93299.0,46716.0,6156.0,2137.0,10832,31972,512,191112.0,0.8375716857130897,True,False,True,True
cora_deepres28_w128,True,19,19,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,148773,201632,119171,82461,29602,0,0,116465,0,806528,119616,942272,0.6796067208271788,1.0916438051456958,0.9397141805141428,0.8108516739043637,95358.0,44403.0,6301.0,2071.0,10832,32464,512,191429.0,0.8361846951088916,True,False,True,True
cora_deepres28_w128,True,20,20,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,146040,197184,116427,80757,29613,0,0,116854,0,788736,120000,924928,0.6670974889217134,1.0852294060223775,0.9341925059649474,0.806087183654232,93347.0,44419.5,6162.0,2069.0,10832,32452,512,189281.5,0.8456716583501293,True,False,True,True
cora_deepres28_w128,True,21,21,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,144020,192672,114297,78375,29723,0,0,119948,0,770688,120384,907584,0.6545882570162481,1.070829872385411,0.9217970287152583,0.7953914916181122,91320.0,44584.5,6021.0,2116.0,10832,31788,512,186661.5,0.8575415926690828,True,False,True,True
cora_deepres28_w128,True,22,22,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,142304,191744,112822,78922,29482,0,0,118706,0,766976,119424,902720,0.6510801329394387,1.0768819667124752,0.9270068222707598,0.7998868689496145,91088.0,44223.0,5992.0,2098.0,10832,31944,512,186177.0,0.8597732265532262,True,False,True,True
cora_deepres28_w128,True,23,23,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,141202,189888,112189,77699,29013,0,0,114169,0,759552,117440,892736,0.6438792466765141,1.074653312788906,0.9250883414571789,0.7982314683913361,89725.0,43519.5,5934.0,2027.0,10832,30844,512,182881.5,0.8752662243037158,True,False,True,True
cora_deepres28_w128,True,24,24,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,138923,186272,110934,75338,27989,0,0,109029,0,745088,113408,873600,0.6300775480059084,1.0652411425003903,0.9169861108139594,0.7912402923341445,87922.0,41983.5,5821.0,1946.0,10832,30684,512,179188.5,0.8933050949140151,True,False,True,True
cora_deepres28_w128,True,25,25,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,137822,189024,111947,77077,25875,0,0,103920,0,756096,104832,875392,0.6313700147710487,1.0784514704722858,0.9283578902038274,0.801052665654403,89509.0,38812.5,5907.0,1870.0,10832,31128,512,178058.5,0.8989742135309463,True,False,True,True
cora_deepres28_w128,True,26,26,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,136942,185536,110040,75496,26902,0,0,99754,0,742144,109184,865280,0.6240768094534712,1.0749781346903078,0.9253679562412779,0.7984727397485597,87738.0,40353.0,5798.0,1804.0,10832,28836,512,175361.0,0.9128027326486505,True,False,True,True
cora_deepres28_w128,True,27,27,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,134237,182624,107008,75616,27229,0,0,101124,0,730496,110208,854848,0.6165528064992615,1.0705297747856055,0.9215386972258601,0.7951685849886878,86111.0,40843.5,5707.0,1821.0,10832,27760,512,173074.5,0.9248618369546062,True,False,True,True
cora_deepres28_w128,True,28,28,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,4,128,1.5,True,135214,185600,110275,75325,24939,0,0,94639,0,742400,101120,856832,0.6179837518463811,1.0708686610142377,0.9218304189331838,0.7954203030531831,87754.0,37408.5,5800.0,1725.0,10832,28208,512,171727.5,0.9321162888879183,True,False,True,True
chameleon_gcnii16,True,4,4,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,76177,104704,72748,31956,3429,0,0,24034,0,418816,14208,436928,0.7495608256477821,0.8525224775224776,0.7790667884392622,0.5992417756609274,32434.0,5143.5,3272.0,496.0,4554,4192,128,50091.5,0.8697683239671401,True,False,True,True
chameleon_gcnii16,True,5,5,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,83276,114400,80014,34386,3262,0,0,23096,0,457600,13504,474944,0.81477821695213,0.8731615484174609,0.7979275400352235,0.6137490688023866,35068.0,4893.0,3575.0,484.0,4554,4542,128,53116.0,0.8202424881391671,True,False,True,True
chameleon_gcnii16,True,6,6,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,86548,113696,83804,29892,2744,0,0,20165,0,454784,11520,469760,0.8058849363197189,0.8436781609195402,0.7709845225595233,0.5930250668639305,34980.0,4116.0,3553.0,440.0,4554,4322,128,51965.0,0.8384104685846243,True,False,True,True
chameleon_gcnii16,True,7,7,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,88341,114368,85601,28767,2740,0,0,19722,0,457472,11520,472384,0.8103864734299517,0.8410437556973565,0.7685771049605659,0.5911733319187834,35064.0,4110.0,3574.0,434.0,4554,4326,128,52062.0,0.8368483730936191,True,False,True,True
chameleon_gcnii16,True,8,8,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,93364,119584,91427,28157,1937,0,0,15238,0,478336,8448,489664,0.8400307422046552,0.8473806623103334,0.7743680062139364,0.5956275712744343,36614.0,2905.5,3737.0,366.0,4554,4140,128,52316.5,0.8327774220370247,True,False,True,True
chameleon_gcnii16,True,9,9,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,101027,125664,97927,27737,3100,0,0,22960,0,502656,12864,519360,0.8909749670619236,0.8542105263157894,0.7806093902906013,0.6004283125358802,37898.0,4650.0,3927.0,486.0,4554,4554,128,56069.0,0.7770425725445433,True,False,True,True
chameleon_gcnii16,True,10,10,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,107061,127552,103795,23757,3266,0,0,23483,0,510208,13504,527616,0.9051383399209486,0.8262176788935659,0.7550284838447332,0.5807520177314932,38396.0,4899.0,3986.0,494.0,4554,4554,128,56883.0,0.7659230350016701,True,False,True,True
chameleon_gcnii16,True,11,11,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,110977,128544,108172,20372,2805,0,0,20620,0,514176,11776,529536,0.9084321475625824,0.8200198216055501,0.7493646510427975,0.5763955167541149,39044.0,4207.5,4017.0,450.0,4554,4554,128,56826.5,0.7666845573807994,True,False,True,True
chameleon_gcnii16,True,12,12,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,114978,135808,113139,22669,1839,0,0,13435,0,543232,7872,553792,0.9500439174352218,0.8424690877227144,0.769879626445609,0.5921752040292573,41000.0,2758.5,4244.0,339.0,4554,4554,128,57449.5,0.7583703948685367,True,False,True,True
chameleon_gcnii16,True,13,13,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,118151,139456,116956,22500,1195,0,0,8526,0,557824,4992,564864,0.969038208168643,0.8449167145318782,0.7721163589750019,0.5938956516115205,41980.0,1792.5,4358.0,265.0,4554,4554,128,57503.5,0.757658229499074,True,False,True,True
chameleon_gcnii16,True,14,14,1,LAYER_LOCAL_ORACLE,P5_LAYER_LOCAL_ORACLE,32,2,128,1.5,True,120748,142720,120128,22592,620,0,0,4698,0,570880,2560,575040,0.9864953886693018,0.8536817102137767,0.7801261384431339,0.6000566053864229,42912.0,930.0,4460.0,207.0,4554,4554,128,57617.0,0.7561657149799539,True,False,True,True
