config_id,segment_start,W,panel_builder,panel_width,mean_within_panel_jaccard,median_within_panel_jaccard,mean_cross_panel_jaccard,panel_similarity_separation,mean_selected_rows_per_panel,mean_row_panel_occupancy,p10_row_panel_occupancy,p50_row_panel_occupancy,p90_row_panel_occupancy,dense_nnz_capture,padding_fraction,residual_fraction,cost_before_swaps,cost_after_swaps,accepted_swaps
cora_gcnii16,4,13,P4_FIXED_BSR,16,0.6755131316161254,0.6784868146204531,0.6754416870492843,7.144456684105016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2693547.5,2693547.5,0
cora_gcnii16,4,13,P0_CONTIGUOUS,32,0.6760128528461147,0.684758472165218,0.6749218598243116,0.001090993021803044,122.63636363636364,0.7653805179195806,0.6984544020432693,0.7910062349759615,0.8607666015625,0.9972397625653253,0.2139258246849518,0.0027602374346746635,896709.0,896709.0,0
cora_gcnii16,4,13,P1_DENSITY_SORTED,32,0.699510817240047,0.7270521682121083,0.6521582068176895,0.0473526104223575,122.63636363636364,0.768087576486014,0.6340839092548076,0.7929030198317307,0.9323824368990385,0.997799835312615,0.21348434737982552,0.0022001646873850253,895222.5,895222.5,0
cora_gcnii16,4,13,P2_CORRELATION,32,0.7253307095064927,0.7612388788299058,0.6271451861845705,0.09818552332192221,122.63636363636364,0.7668638002622378,0.6025033804086538,0.7660006009615384,0.9213510366586538,0.9975466440000158,0.2136839254148372,0.0024533559999841757,895894.5,895894.5,0
cora_gcnii16,4,13,P3_COST_AWARE,32,0.7253307095064927,0.7612388788299058,0.6271451861845705,0.09818552332192221,122.63636363636364,0.7668638002622378,0.6025033804086538,0.7660006009615384,0.9213510366586538,0.9975466440000158,0.2136839254148372,0.0024533559999841757,895894.5,895894.5,0
cora_gcnii16,4,13,P3_COST_AWARE,32,0.7253307095064927,0.7612388788299058,0.6271451861845705,0.09818552332192221,122.63636363636364,0.7668638002622378,0.6025033804086538,0.7660006009615384,0.9213510366586538,0.9975466440000158,0.2136839254148372,0.0024533559999841757,895894.5,895894.5,0
cora_gcnii16,4,13,P4_FIXED_BSR,32,0.6760128528461147,0.684758472165218,0.6749218598243116,0.001090993021803044,94.9090909090909,0.7587181861107642,0.7658090444711538,0.8092591002747254,0.8647798978365384,0.8044713133677666,0.18061887525788387,0.1955286866322334,1258955.5,1258955.5,0
pubmed_gcnii16,4,13,P0_CONTIGUOUS,4,0.5719797464358605,0.5286445827410802,0.5836041307739482,-0.011624384338087768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16915585.5,16915585.5,0
pubmed_gcnii16,4,13,P1_DENSITY_SORTED,4,0.7761368077920933,0.8217456845357145,0.5733962777061367,0.2027405300859566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16909084.5,16909084.5,0
pubmed_gcnii16,4,13,P2_CORRELATION,4,0.8614996622554022,0.8953462217275795,0.5691281349829713,0.2923715272724309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16908189.5,16908189.5,0
