config_id,layer_id,slice_width,format,edge_order,feature_cache_bytes,cache_accesses,cache_hits,cache_misses,cache_hit_rate,metadata_dram_bytes,feature_dram_bytes,topology_dram_bytes,total_dram_bytes,support_decode_cycles,descriptor_cycles,serialized_cycles,alignment_waste_bytes
pubmed_gcnii16,12,64,free_support,O1,524288,98032,49025,49007,0.5000918067569773,0,3136448,433464,3569912,0,1233,15178,456975
pubmed_gcnii16,12,64,beicsr,O1,1048576,111683,76250,35433,0.6827359580240502,0,2267712,433464,2701176,0,1233,11785,512935
pubmed_gcnii16,12,64,xorflow,O1,1048576,98032,65942,32090,0.672657907622001,59824,2053760,433464,2547048,7478,1233,18661,456975
pubmed_gcnii16,12,64,free_support,O1,1048576,98032,65942,32090,0.672657907622001,0,2053760,433464,2487224,0,1233,10949,456975
pubmed_gcnii16,16,64,beicsr,O1,262144,114699,40072,74627,0.3493666030218223,0,4776128,433464,5209592,0,1233,21583,549191
pubmed_gcnii16,16,64,xorflow,O1,262144,101489,34643,66846,0.3413473381351674,81200,4278144,433464,4792808,10150,1233,30105,505135
pubmed_gcnii16,16,64,free_support,O1,262144,101489,34643,66846,0.3413473381351674,0,4278144,433464,4711608,0,1233,19638,505135
pubmed_gcnii16,16,64,beicsr,O1,524288,114699,60212,54487,0.5249566256026643,0,3487168,433464,3920632,0,1233,16548,549191
pubmed_gcnii16,16,64,xorflow,O1,524288,101489,51307,50182,0.5055424725832356,81200,3211648,433464,3726312,10150,1233,25939,505135
pubmed_gcnii16,16,64,free_support,O1,524288,101489,51307,50182,0.5055424725832356,0,3211648,433464,3645112,0,1233,15472,505135
pubmed_gcnii16,16,64,beicsr,O1,1048576,114699,78290,36409,0.6825691592777617,0,2330176,433464,2763640,0,1233,12029,549191
pubmed_gcnii16,16,64,xorflow,O1,1048576,101489,68257,33232,0.6725556464247356,81200,2126848,433464,2641512,10150,1233,21702,505135
pubmed_gcnii16,16,64,free_support,O1,1048576,101489,68257,33232,0.6725556464247356,0,2126848,433464,2560312,0,1233,11235,505135
pubmed_gcnii16,4,96,beicsr,O0,262144,105830,37963,67867,0.35871680997826705,0,4343488,433464,4776952,0,1233,19893,497352
pubmed_gcnii16,4,96,xorflow,O0,262144,90221,27138,63083,0.3007947151993438,118768,4037312,433464,4589544,14846,1233,34007,434224
pubmed_gcnii16,4,96,free_support,O0,262144,90221,27138,63083,0.3007947151993438,0,4037312,433464,4470776,0,1233,18697,434224
pubmed_gcnii16,4,96,beicsr,O0,524288,105830,55162,50668,0.5212321647925919,0,3242752,433464,3676216,0,1233,15594,497352
pubmed_gcnii16,4,96,xorflow,O0,524288,90221,43061,47160,0.47728355926003924,118768,3018240,433464,3570472,14846,1233,30027,434224
pubmed_gcnii16,4,96,free_support,O0,524288,90221,43061,47160,0.47728355926003924,0,3018240,433464,3451704,0,1233,14717,434224
pubmed_gcnii16,4,96,beicsr,O0,1048576,105830,72122,33708,0.6814891807615988,0,2157312,433464,2590776,0,1233,11354,497352
pubmed_gcnii16,4,96,xorflow,O0,1048576,90221,59964,30257,0.6646346194344998,118768,1936448,433464,2488680,14846,1233,25801,434224
pubmed_gcnii16,4,96,free_support,O0,1048576,90221,59964,30257,0.6646346194344998,0,1936448,433464,2369912,0,1233,10491,434224
pubmed_gcnii16,8,96,beicsr,O0,262144,105578,37266,68312,0.352971262952509,0,4371968,433464,4805432,0,1233,20005,475531
pubmed_gcnii16,8,96,xorflow,O0,262144,93095,29530,63565,0.3172028572963102,70576,4068160,433464,4572200,8822,1233,27916,429619
pubmed_gcnii16,8,96,free_support,O0,262144,93095,29530,63565,0.3172028572963102,0,4068160,433464,4501624,0,1233,18818,429619
pubmed_gcnii16,8,96,beicsr,O0,524288,105578,54667,50911,0.5177877967000701,0,3258304,433464,3691768,0,1233,15654,475531
pubmed_gcnii16,8,96,xorflow,O0,524288,93095,45453,47642,0.4882431924378323,70576,3049088,433464,3553128,8822,1233,23935,429619
pubmed_gcnii16,8,96,free_support,O0,524288,93095,45453,47642,0.4882431924378323,0,3049088,433464,3482552,0,1233,14837,429619
pubmed_gcnii16,8,96,beicsr,O0,1048576,105578,71657,33921,0.6787114739813218,0,2170944,433464,2604408,0,1233,11407,475531
pubmed_gcnii16,8,96,xorflow,O0,1048576,93095,62356,30739,0.6698104087222729,70576,1967296,433464,2471336,8822,1233,19709,429619
pubmed_gcnii16,8,96,free_support,O0,1048576,93095,62356,30739,0.6698104087222729,0,1967296,433464,2400760,0,1233,10611,429619
pubmed_gcnii16,12,96,beicsr,O0,262144,111683,39484,72199,0.3535363484147095,0,4620736,433464,5054200,0,1233,20976,512935
pubmed_gcnii16,12,96,xorflow,O0,262144,98032,33007,65025,0.33669618083890973,59824,4161600,433464,4654888,7478,1233,26895,456975
pubmed_gcnii16,12,96,free_support,O0,262144,98032,33007,65025,0.33669618083890973,0,4161600,433464,4595064,0,1233,19183,456975
pubmed_gcnii16,12,96,beicsr,O0,524288,111683,58700,52983,0.5255947637509737,0,3390912,433464,3824376,0,1233,16172,512935
pubmed_gcnii16,12,96,xorflow,O0,524288,98032,49015,49017,0.49998979924922476,59824,3137088,433464,3630376,7478,1233,22893,456975
pubmed_gcnii16,12,96,free_support,O0,524288,98032,49015,49017,0.49998979924922476,0,3137088,433464,3570552,0,1233,15181,456975
pubmed_gcnii16,12,96,beicsr,O0,1048576,111683,76227,35456,0.6825300179973676,0,2269184,433464,2702648,0,1233,11791,512935
pubmed_gcnii16,12,96,xorflow,O0,1048576,98032,65918,32114,0.6724130896033949,59824,2055296,433464,2548584,7478,1233,18667,456975
pubmed_gcnii16,12,96,free_support,O0,1048576,98032,65918,32114,0.6724130896033949,0,2055296,433464,2488760,0,1233,10955,456975
pubmed_gcnii16,16,96,beicsr,O0,262144,114699,40129,74570,0.34986355591591906,0,4772480,433464,5205944,0,1233,21569,549191
pubmed_gcnii16,16,96,xorflow,O0,262144,101489,34686,66803,0.34177102937264137,81200,4275392,433464,4790056,10150,1233,30095,505135
pubmed_gcnii16,16,96,free_support,O0,262144,101489,34686,66803,0.34177102937264137,0,4275392,433464,4708856,0,1233,19627,505135
pubmed_gcnii16,16,96,beicsr,O0,524288,114699,60201,54498,0.5248607224125755,0,3487872,433464,3921336,0,1233,16551,549191
pubmed_gcnii16,16,96,xorflow,O0,524288,101489,51298,50191,0.5054537930219039,81200,3212224,433464,3726888,10150,1233,25942,505135
pubmed_gcnii16,16,96,free_support,O0,524288,101489,51298,50191,0.5054537930219039,0,3212224,433464,3645688,0,1233,15474,505135
pubmed_gcnii16,16,96,beicsr,O0,1048576,114699,78268,36431,0.6823773528975842,0,2331584,433464,2765048,0,1233,12034,549191
pubmed_gcnii16,16,96,xorflow,O0,1048576,101489,68233,33256,0.6723191675945176,81200,2128384,433464,2643048,10150,1233,21708,505135
pubmed_gcnii16,16,96,free_support,O0,1048576,101489,68233,33256,0.6723191675945176,0,2128384,433464,2561848,0,1233,11241,505135
pubmed_gcnii16,4,96,beicsr,O1,262144,105830,37927,67903,0.3583766417839932,0,4345792,433464,4779256,0,1233,19902,497352
pubmed_gcnii16,4,96,xorflow,O1,262144,90221,27093,63128,0.3002959399696301,118768,4040192,433464,4592424,14846,1233,34019,434224
pubmed_gcnii16,4,96,free_support,O1,262144,90221,27093,63128,0.3002959399696301,0,4040192,433464,4473656,0,1233,18709,434224
pubmed_gcnii16,4,96,beicsr,O1,524288,105830,55173,50657,0.5213361050741756,0,3242048,433464,3675512,0,1233,15591,497352
pubmed_gcnii16,4,96,xorflow,O1,524288,90221,43071,47150,0.4773943981999756,118768,3017600,433464,3569832,14846,1233,30024,434224
pubmed_gcnii16,4,96,free_support,O1,524288,90221,43071,47150,0.4773943981999756,0,3017600,433464,3451064,0,1233,14714,434224
pubmed_gcnii16,4,96,beicsr,O1,1048576,105830,72146,33684,0.6817159595577813,0,2155776,433464,2589240,0,1233,11348,497352
pubmed_gcnii16,4,96,xorflow,O1,1048576,90221,59988,30233,0.6649006328903471,118768,1934912,433464,2487144,14846,1233,25795,434224
pubmed_gcnii16,4,96,free_support,O1,1048576,90221,59988,30233,0.6649006328903471,0,1934912,433464,2368376,0,1233,10485,434224
pubmed_gcnii16,8,96,beicsr,O1,262144,105578,37237,68341,0.3526965845157135,0,4373824,433464,4807288,0,1233,20012,475531
pubmed_gcnii16,8,96,xorflow,O1,262144,93095,29485,63610,0.3167194801009721,70576,4071040,433464,4575080,8822,1233,27927,429619
pubmed_gcnii16,8,96,free_support,O1,262144,93095,29485,63610,0.3167194801009721,0,4071040,433464,4504504,0,1233,18829,429619
pubmed_gcnii16,8,96,beicsr,O1,524288,105578,54675,50903,0.5178635700619447,0,3257792,433464,3691256,0,1233,15652,475531
pubmed_gcnii16,8,96,xorflow,O1,524288,93095,45463,47632,0.4883506095923519,70576,3048448,433464,3552488,8822,1233,23932,429619
pubmed_gcnii16,8,96,free_support,O1,524288,93095,45463,47632,0.4883506095923519,0,3048448,433464,3481912,0,1233,14835,429619
pubmed_gcnii16,8,96,beicsr,O1,1048576,105578,71681,33897,0.6789387940669458,0,2169408,433464,2602872,0,1233,11401,475531
pubmed_gcnii16,8,96,xorflow,O1,1048576,93095,62380,30715,0.6700682098931199,70576,1965760,433464,2469800,8822,1233,19703,429619
pubmed_gcnii16,8,96,free_support,O1,1048576,93095,62380,30715,0.6700682098931199,0,1965760,433464,2399224,0,1233,10605,429619
pubmed_gcnii16,12,96,beicsr,O1,262144,111683,39418,72265,0.35294539007727227,0,4624960,433464,5058424,0,1233,20993,512935
pubmed_gcnii16,12,96,xorflow,O1,262144,98032,32959,65073,0.3362065448016974,59824,4164672,433464,4657960,7478,1233,26907,456975
pubmed_gcnii16,12,96,free_support,O1,262144,98032,32959,65073,0.3362065448016974,0,4164672,433464,4598136,0,1233,19195,456975
pubmed_gcnii16,12,96,beicsr,O1,524288,111683,58715,52968,0.5257290724640277,0,3389952,433464,3823416,0,1233,16169,512935
pubmed_gcnii16,12,96,xorflow,O1,524288,98032,49025,49007,0.5000918067569773,59824,3136448,433464,3629736,7478,1233,22890,456975
pubmed_gcnii16,12,96,free_support,O1,524288,98032,49025,49007,0.5000918067569773,0,3136448,433464,3569912,0,1233,15178,456975
pubmed_gcnii16,12,96,beicsr,O1,1048576,111683,76250,35433,0.6827359580240502,0,2267712,433464,2701176,0,1233,11785,512935
pubmed_gcnii16,12,96,xorflow,O1,1048576,98032,65942,32090,0.672657907622001,59824,2053760,433464,2547048,7478,1233,18661,456975
pubmed_gcnii16,12,96,free_support,O1,1048576,98032,65942,32090,0.672657907622001,0,2053760,433464,2487224,0,1233,10949,456975
pubmed_gcnii16,16,96,beicsr,O1,262144,114699,40072,74627,0.3493666030218223,0,4776128,433464,5209592,0,1233,21583,549191
pubmed_gcnii16,16,96,xorflow,O1,262144,101489,34643,66846,0.3413473381351674,81200,4278144,433464,4792808,10150,1233,30105,505135
pubmed_gcnii16,16,96,free_support,O1,262144,101489,34643,66846,0.3413473381351674,0,4278144,433464,4711608,0,1233,19638,505135
pubmed_gcnii16,16,96,beicsr,O1,524288,114699,60212,54487,0.5249566256026643,0,3487168,433464,3920632,0,1233,16548,549191
pubmed_gcnii16,16,96,xorflow,O1,524288,101489,51307,50182,0.5055424725832356,81200,3211648,433464,3726312,10150,1233,25939,505135
pubmed_gcnii16,16,96,free_support,O1,524288,101489,51307,50182,0.5055424725832356,0,3211648,433464,3645112,0,1233,15472,505135
pubmed_gcnii16,16,96,beicsr,O1,1048576,114699,78290,36409,0.6825691592777617,0,2330176,433464,2763640,0,1233,12029,549191
pubmed_gcnii16,16,96,xorflow,O1,1048576,101489,68257,33232,0.6725556464247356,81200,2126848,433464,2641512,10150,1233,21702,505135
pubmed_gcnii16,16,96,free_support,O1,1048576,101489,68257,33232,0.6725556464247356,0,2126848,433464,2560312,0,1233,11235,505135
pubmed_gcnii16,4,128,beicsr,O0,262144,105830,43990,61840,0.41566663516961166,0,3957760,433464,4391224,0,1233,18387,497352
pubmed_gcnii16,4,128,xorflow,O0,262144,90221,41958,48263,0.4650580241850567,118768,3088832,433464,3641064,14846,1233,30302,434224
pubmed_gcnii16,4,128,free_support,O0,262144,90221,41958,48263,0.4650580241850567,0,3088832,433464,3522296,0,1233,14992,434224
pubmed_gcnii16,4,128,beicsr,O0,524288,105830,65141,40689,0.6155248984219975,0,2604096,433464,3037560,0,1233,13099,497352
pubmed_gcnii16,4,128,xorflow,O0,524288,90221,59275,30946,0.6569978164728832,118768,1980544,433464,2532776,14846,1233,25973,434224
pubmed_gcnii16,4,128,free_support,O0,524288,90221,59275,30946,0.6569978164728832,0,1980544,433464,2414008,0,1233,10663,434224
pubmed_gcnii16,4,128,beicsr,O0,1048576,105830,79733,26097,0.7534064065009921,0,1670208,433464,2103672,0,1233,9451,497352
pubmed_gcnii16,4,128,xorflow,O0,1048576,90221,69396,20825,0.7691779075824918,118768,1332800,433464,1885032,14846,1233,23443,434224
pubmed_gcnii16,4,128,free_support,O0,1048576,90221,69396,20825,0.7691779075824918,0,1332800,433464,1766264,0,1233,8133,434224
pubmed_gcnii16,8,128,beicsr,O0,262144,105578,43370,62208,0.41078633806285403,0,3981312,433464,4414776,0,1233,18479,475531
pubmed_gcnii16,8,128,xorflow,O0,262144,93095,42537,50558,0.4569203501799237,70576,3235712,433464,3739752,8822,1233,24664,429619
pubmed_gcnii16,8,128,free_support,O0,262144,93095,42537,50558,0.4569203501799237,0,3235712,433464,3669176,0,1233,15566,429619
pubmed_gcnii16,8,128,beicsr,O0,524288,105578,64331,41247,0.6093220178446267,0,2639808,433464,3073272,0,1233,13238,475531
pubmed_gcnii16,8,128,xorflow,O0,524288,93095,60628,32467,0.6512487244212901,70576,2077888,433464,2581928,8822,1233,20141,429619
pubmed_gcnii16,8,128,free_support,O0,524288,93095,60628,32467,0.6512487244212901,0,2077888,433464,2511352,0,1233,11043,429619
pubmed_gcnii16,8,128,beicsr,O0,1048576,105578,79155,26423,0.7497300573983217,0,1691072,433464,2124536,0,1233,9532,475531
pubmed_gcnii16,8,128,xorflow,O0,1048576,93095,71553,21542,0.7686019657339277,70576,1378688,433464,1882728,8822,1233,17410,429619
pubmed_gcnii16,8,128,free_support,O0,1048576,93095,71553,21542,0.7686019657339277,0,1378688,433464,1812152,0,1233,8312,429619
pubmed_gcnii16,12,128,beicsr,O0,262144,111683,43809,67874,0.392262027345254,0,4343936,433464,4777400,0,1233,19895,512935
pubmed_gcnii16,12,128,xorflow,O0,262144,98032,42801,55231,0.4366023339317774,59824,3534784,433464,4028072,7478,1233,24446,456975
pubmed_gcnii16,12,128,free_support,O0,262144,98032,42801,55231,0.4366023339317774,0,3534784,433464,3968248,0,1233,16734,456975
pubmed_gcnii16,12,128,beicsr,O0,524288,111683,66047,45636,0.5913791714047796,0,2920704,433464,3354168,0,1233,14336,512935
pubmed_gcnii16,12,128,xorflow,O0,524288,98032,62084,35948,0.6333034111310593,59824,2300672,433464,2793960,7478,1233,19625,456975
pubmed_gcnii16,12,128,free_support,O0,524288,98032,62084,35948,0.6333034111310593,0,2300672,433464,2734136,0,1233,11914,456975
pubmed_gcnii16,12,128,beicsr,O0,1048576,111683,82674,29009,0.7402559028679387,0,1856576,433464,2290040,0,1233,10179,512935
pubmed_gcnii16,12,128,xorflow,O0,1048576,98032,74507,23525,0.7600273380120777,59824,1505600,433464,1998888,7478,1233,16520,456975
pubmed_gcnii16,12,128,free_support,O0,1048576,98032,74507,23525,0.7600273380120777,0,1505600,433464,1939064,0,1233,8808,456975
pubmed_gcnii16,16,128,beicsr,O0,262144,114699,43969,70730,0.3833424877287509,0,4526720,433464,4960184,0,1233,20609,549191
pubmed_gcnii16,16,128,xorflow,O0,262144,101489,42741,58748,0.4211392367645755,81200,3759872,433464,4274536,10150,1233,28081,505135
pubmed_gcnii16,16,128,free_support,O0,262144,101489,42741,58748,0.4211392367645755,0,3759872,433464,4193336,0,1233,17614,505135
pubmed_gcnii16,16,128,beicsr,O0,524288,114699,66629,48070,0.5809030593117638,0,3076480,433464,3509944,0,1233,14944,549191
pubmed_gcnii16,16,128,xorflow,O0,524288,101489,62545,38944,0.6162736848328391,81200,2492416,433464,3007080,10150,1233,23130,505135
pubmed_gcnii16,16,128,free_support,O0,524288,101489,62545,38944,0.6162736848328391,0,2492416,433464,2925880,0,1233,12663,505135
pubmed_gcnii16,16,128,beicsr,O0,1048576,114699,84069,30630,0.7329532079617085,0,1960320,433464,2393784,0,1233,10584,549191
pubmed_gcnii16,16,128,xorflow,O0,1048576,101489,76227,25262,0.7510863246263142,81200,1616768,433464,2131432,10150,1233,19709,505135
pubmed_gcnii16,16,128,free_support,O0,1048576,101489,76227,25262,0.7510863246263142,0,1616768,433464,2050232,0,1233,9242,505135
pubmed_gcnii16,4,128,beicsr,O1,262144,105830,44056,61774,0.4162902768591137,0,3953536,433464,4387000,0,1233,18370,497352
pubmed_gcnii16,4,128,xorflow,O1,262144,90221,41942,48279,0.4648806818811585,118768,3089856,433464,3642088,14846,1233,30306,434224
pubmed_gcnii16,4,128,free_support,O1,262144,90221,41942,48279,0.4648806818811585,0,3089856,433464,3523320,0,1233,14996,434224
pubmed_gcnii16,4,128,beicsr,O1,524288,105830,65114,40716,0.6152697722762922,0,2605824,433464,3039288,0,1233,13106,497352
pubmed_gcnii16,4,128,xorflow,O1,524288,90221,59333,30888,0.6576406823245142,118768,1976832,433464,2529064,14846,1233,25959,434224
pubmed_gcnii16,4,128,free_support,O1,524288,90221,59333,30888,0.6576406823245142,0,1976832,433464,2410296,0,1233,10649,434224
pubmed_gcnii16,4,128,beicsr,O1,1048576,105830,79742,26088,0.7534914485495606,0,1669632,433464,2103096,0,1233,9449,497352
pubmed_gcnii16,4,128,xorflow,O1,1048576,90221,69393,20828,0.769144655900511,118768,1332992,433464,1885224,14846,1233,23444,434224
pubmed_gcnii16,4,128,free_support,O1,1048576,90221,69393,20828,0.769144655900511,0,1332992,433464,1766456,0,1233,8134,434224
pubmed_gcnii16,8,128,beicsr,O1,262144,105578,43392,62186,0.41099471480800925,0,3979904,433464,4413368,0,1233,18473,475531
pubmed_gcnii16,8,128,xorflow,O1,262144,93095,42508,50587,0.456608840431817,70576,3237568,433464,3741608,8822,1233,24671,429619
pubmed_gcnii16,8,128,free_support,O1,262144,93095,42508,50587,0.456608840431817,0,3237568,433464,3671032,0,1233,15573,429619
pubmed_gcnii16,8,128,beicsr,O1,524288,105578,64358,41220,0.6095777529409536,0,2638080,433464,3071544,0,1233,13232,475531
pubmed_gcnii16,8,128,xorflow,O1,524288,93095,60643,32452,0.6514098501530694,70576,2076928,433464,2580968,8822,1233,20137,429619
pubmed_gcnii16,8,128,free_support,O1,524288,93095,60643,32452,0.6514098501530694,0,2076928,433464,2510392,0,1233,11040,429619
pubmed_gcnii16,8,128,beicsr,O1,1048576,105578,79171,26407,0.7498816041220708,0,1690048,433464,2123512,0,1233,9528,475531
pubmed_gcnii16,8,128,xorflow,O1,1048576,93095,71545,21550,0.768516032010312,70576,1379200,433464,1883240,8822,1233,17412,429619
pubmed_gcnii16,8,128,free_support,O1,1048576,93095,71545,21550,0.768516032010312,0,1379200,433464,1812664,0,1233,8314,429619
pubmed_gcnii16,12,128,beicsr,O1,262144,111683,43845,67838,0.3925843682565834,0,4341632,433464,4775096,0,1233,19886,512935
pubmed_gcnii16,12,128,xorflow,O1,262144,98032,42851,55181,0.4371123714705402,59824,3531584,433464,4024872,7478,1233,24434,456975
pubmed_gcnii16,12,128,free_support,O1,262144,98032,42851,55181,0.4371123714705402,0,3531584,433464,3965048,0,1233,16722,456975
pubmed_gcnii16,12,128,beicsr,O1,524288,111683,66053,45630,0.5914328948900012,0,2920320,433464,3353784,0,1233,14334,512935
pubmed_gcnii16,12,128,xorflow,O1,524288,98032,62093,35939,0.6333952178880365,59824,2300096,433464,2793384,7478,1233,19623,456975
pubmed_gcnii16,12,128,free_support,O1,524288,98032,62093,35939,0.6333952178880365,0,2300096,433464,2733560,0,1233,11911,456975
pubmed_gcnii16,12,128,beicsr,O1,1048576,111683,82679,29004,0.7403006724389567,0,1856256,433464,2289720,0,1233,10178,512935
pubmed_gcnii16,12,128,xorflow,O1,1048576,98032,74492,23540,0.7598743267504489,59824,1506560,433464,1999848,7478,1233,16523,456975
pubmed_gcnii16,12,128,free_support,O1,1048576,98032,74492,23540,0.7598743267504489,0,1506560,433464,1940024,0,1233,8812,456975
pubmed_gcnii16,16,128,beicsr,O1,262144,114699,43904,70795,0.3827757870600441,0,4530880,433464,4964344,0,1233,20625,549191
pubmed_gcnii16,16,128,xorflow,O1,262144,101489,42767,58722,0.42139542216397835,81200,3758208,433464,4272872,10150,1233,28074,505135
pubmed_gcnii16,16,128,free_support,O1,262144,101489,42767,58722,0.42139542216397835,0,3758208,433464,4191672,0,1233,17607,505135
pubmed_gcnii16,16,128,beicsr,O1,524288,114699,66649,48050,0.581077428748289,0,3075200,433464,3508664,0,1233,14939,549191
pubmed_gcnii16,16,128,xorflow,O1,524288,101489,62596,38893,0.6167762023470524,81200,2489152,433464,3003816,10150,1233,23117,505135
pubmed_gcnii16,16,128,free_support,O1,524288,101489,62596,38893,0.6167762023470524,0,2489152,433464,2922616,0,1233,12650,505135
pubmed_gcnii16,16,128,beicsr,O1,1048576,114699,84050,30649,0.7327875569970096,0,1961536,433464,2395000,0,1233,10589,549191
pubmed_gcnii16,16,128,xorflow,O1,1048576,101489,76215,25274,0.7509680852112052,81200,1617536,433464,2132200,10150,1233,19712,505135
pubmed_gcnii16,16,128,free_support,O1,1048576,101489,76215,25274,0.7509680852112052,0,1617536,433464,2051000,0,1233,9245,505135
cora_deepres28_w128,4,32,beicsr,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,439090
cora_deepres28_w128,4,32,xorflow,O0,262144,42224,19612,22612,0.4644751799924214,52626,1447168,53060,1552854,6579,677,13322,482418
cora_deepres28_w128,4,32,free_support,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,482418
cora_deepres28_w128,4,32,beicsr,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,439090
cora_deepres28_w128,4,32,xorflow,O0,524288,42224,28496,13728,0.6748768472906403,52626,878592,53060,984278,6579,677,11101,482418
cora_deepres28_w128,4,32,free_support,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,482418
cora_deepres28_w128,4,32,beicsr,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,439090
cora_deepres28_w128,4,32,xorflow,O0,1048576,42224,31392,10832,0.7434634331186055,52626,693248,53060,798934,6579,677,10377,482418
cora_deepres28_w128,4,32,free_support,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,482418
cora_deepres28_w128,8,32,beicsr,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,440034
cora_deepres28_w128,8,32,xorflow,O0,262144,42224,19612,22612,0.4644751799924214,43474,1447168,53060,1543702,5435,677,12143,483362
cora_deepres28_w128,8,32,free_support,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,483362
cora_deepres28_w128,8,32,beicsr,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,440034
cora_deepres28_w128,8,32,xorflow,O0,524288,42224,28496,13728,0.6748768472906403,43474,878592,53060,975126,5435,677,9922,483362
cora_deepres28_w128,8,32,free_support,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,483362
cora_deepres28_w128,8,32,beicsr,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,440034
cora_deepres28_w128,8,32,xorflow,O0,1048576,42224,31392,10832,0.7434634331186055,43474,693248,53060,789782,5435,677,9198,483362
cora_deepres28_w128,8,32,free_support,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,483362
cora_deepres28_w128,12,32,beicsr,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,445588
cora_deepres28_w128,12,32,xorflow,O0,262144,42224,19612,22612,0.4644751799924214,33426,1447168,53060,1533654,4179,677,10847,488916
cora_deepres28_w128,12,32,free_support,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,488916
cora_deepres28_w128,12,32,beicsr,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,445588
cora_deepres28_w128,12,32,xorflow,O0,524288,42224,28496,13728,0.6748768472906403,33426,878592,53060,965078,4179,677,8626,488916
cora_deepres28_w128,12,32,free_support,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,488916
cora_deepres28_w128,12,32,beicsr,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,445588
cora_deepres28_w128,12,32,xorflow,O0,1048576,42224,31392,10832,0.7434634331186055,33426,693248,53060,779734,4179,677,7902,488916
cora_deepres28_w128,12,32,free_support,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,488916
cora_deepres28_w128,16,32,beicsr,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,455200
cora_deepres28_w128,16,32,xorflow,O0,262144,42224,19612,22612,0.4644751799924214,19730,1447168,53060,1519958,2467,677,9082,498528
cora_deepres28_w128,16,32,free_support,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,498528
cora_deepres28_w128,16,32,beicsr,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,455200
cora_deepres28_w128,16,32,xorflow,O0,524288,42224,28496,13728,0.6748768472906403,19730,878592,53060,951382,2467,677,6861,498528
cora_deepres28_w128,16,32,free_support,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,498528
cora_deepres28_w128,16,32,beicsr,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,455200
cora_deepres28_w128,16,32,xorflow,O0,1048576,42224,31392,10832,0.7434634331186055,19730,693248,53060,766038,2467,677,6137,498528
cora_deepres28_w128,16,32,free_support,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,498528
cora_deepres28_w128,20,32,beicsr,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,460687
cora_deepres28_w128,20,32,xorflow,O0,262144,42224,19612,22612,0.4644751799924214,25106,1447168,53060,1525334,3139,677,9775,504015
cora_deepres28_w128,20,32,free_support,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,504015
cora_deepres28_w128,20,32,beicsr,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,460687
cora_deepres28_w128,20,32,xorflow,O0,524288,42224,28496,13728,0.6748768472906403,25106,878592,53060,956758,3139,677,7554,504015
cora_deepres28_w128,20,32,free_support,O0,524288,42224,28496,13728,0.6748768472906403,0,878592,53060,931652,0,677,4317,504015
cora_deepres28_w128,20,32,beicsr,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,460687
cora_deepres28_w128,20,32,xorflow,O0,1048576,42224,31392,10832,0.7434634331186055,25106,693248,53060,771414,3139,677,6830,504015
cora_deepres28_w128,20,32,free_support,O0,1048576,42224,31392,10832,0.7434634331186055,0,693248,53060,746308,0,677,3593,504015
cora_deepres28_w128,24,32,beicsr,O0,262144,42224,19612,22612,0.4644751799924214,0,1447168,53060,1500228,0,677,6538,467809
