LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
680, 33.0, 1217.0, 15872, 1.0, 1124.0, 8192, 63.0, 1247.0, 15872, -525.0, -1.0, 3968, -1049.0, -1.0, 8192, 1247.0, 1742.0, 15872,
681, 33.0, 2465.0, 31744, 1.0, 2372.0, 16384, 63.0, 2495.0, 31744, -1049.0, -1.0, 7936, -1835.0, -1.0, 16384, 2495.0, 3486.0, 31744,
682, 33.0, 255.0, 504, 29.0, 189.0, 256, 63.0, 313.0, 4032, -263.0, -1.0, 252, -263.0, -1.0, 256, 313.0, 438.0, 4032,
683, 33.0, 569.0, 1008, 29.0, 503.0, 512, 63.0, 627.0, 8064, -263.0, -1.0, 252, -263.0, -1.0, 512, 627.0, 878.0, 8064,
684, 33.0, 259.0, 1008, 25.0, 189.0, 512, 63.0, 313.0, 4032, -263.0, -1.0, 504, -263.0, -1.0, 512, 313.0, 438.0, 4032,
685, 33.0, 573.0, 2016, 25.0, 503.0, 1024, 63.0, 627.0, 8064, -263.0, -1.0, 504, -263.0, -1.0, 1024, 627.0, 878.0, 8064,
686, 33.0, 267.0, 2016, 17.0, 189.0, 1024, 63.0, 313.0, 4032, -263.0, -1.0, 1008, -263.0, -1.0, 1024, 313.0, 438.0, 4032,
687, 33.0, 581.0, 4032, 17.0, 503.0, 2048, 63.0, 627.0, 8064, -263.0, -1.0, 1008, -263.0, -1.0, 2048, 627.0, 878.0, 8064,
688, 33.0, 283.0, 4032, 1.0, 189.0, 2048, 63.0, 313.0, 4032, -263.0, -1.0, 2016, -263.0, -1.0, 2048, 313.0, 438.0, 4032,
689, 33.0, 597.0, 8064, 1.0, 503.0, 4096, 63.0, 627.0, 8064, -263.0, -1.0, 2016, -525.0, -1.0, 4096, 627.0, 878.0, 8064,
690, 33.0, 597.0, 8064, 1.0, 503.0, 4096, 63.0, 627.0, 8064, -525.0, -1.0, 4032, -525.0, -1.0, 4096, 627.0, 878.0, 8064,
691, 33.0, 1225.0, 16128, 1.0, 1131.0, 8192, 63.0, 1255.0, 16128, -525.0, -1.0, 4032, -1049.0, -1.0, 8192, 1255.0, 1758.0, 16128,
692, 33.0, 2481.0, 32256, 1.0, 2387.0, 16384, 63.0, 2511.0, 32256, -1049.0, -1.0, 8064, -1835.0, -1.0, 16384, 2511.0, 3518.0, 32256,
693, 33.0, 257.0, 512, 29.0, 190.0, 256, 63.0, 315.0, 4096, -263.0, -1.0, 256, -263.0, -1.0, 256, 315.0, 442.0, 4096,
694, 33.0, 573.0, 1024, 29.0, 506.0, 512, 63.0, 631.0, 8192, -263.0, -1.0, 256, -263.0, -1.0, 512, 631.0, 886.0, 8192,
695, 33.0, 261.0, 1024, 25.0, 190.0, 512, 63.0, 315.0, 4096, -263.0, -1.0, 512, -263.0, -1.0, 512, 315.0, 442.0, 4096,
696, 33.0, 577.0, 2048, 25.0, 506.0, 1024, 63.0, 631.0, 8192, -263.0, -1.0, 512, -263.0, -1.0, 1024, 631.0, 886.0, 8192,
697, 33.0, 269.0, 2048, 17.0, 190.0, 1024, 63.0, 315.0, 4096, -263.0, -1.0, 1024, -263.0, -1.0, 1024, 315.0, 442.0, 4096,
698, 33.0, 585.0, 4096, 17.0, 506.0, 2048, 63.0, 631.0, 8192, -263.0, -1.0, 1024, -263.0, -1.0, 2048, 631.0, 886.0, 8192,
699, 33.0, 285.0, 4096, 1.0, 190.0, 2048, 63.0, 315.0, 4096, -263.0, -1.0, 2048, -263.0, -1.0, 2048, 315.0, 442.0, 4096,
700, 33.0, 601.0, 8192, 1.0, 506.0, 4096, 63.0, 631.0, 8192, -263.0, -1.0, 2048, -525.0, -1.0, 4096, 631.0, 886.0, 8192,
701, 33.0, 601.0, 8192, 1.0, 506.0, 4096, 63.0, 631.0, 8192, -525.0, -1.0, 4096, -525.0, -1.0, 4096, 631.0, 886.0, 8192,
702, 33.0, 1233.0, 16384, 1.0, 1138.0, 8192, 63.0, 1263.0, 16384, -525.0, -1.0, 4096, -1049.0, -1.0, 8192, 1263.0, 1774.0, 16384,
703, 33.0, 2497.0, 32768, 1.0, 2402.0, 16384, 63.0, 2527.0, 32768, -1049.0, -1.0, 8192, -1835.0, -1.0, 16384, 2527.0, 3550.0, 32768,
704, 33.0, 259.0, 520, 29.0, 191.0, 256, 63.0, 317.0, 4160, -263.0, -1.0, 260, -263.0, -1.0, 256, 317.0, 446.0, 4160,
705, 33.0, 577.0, 1040, 29.0, 509.0, 512, 63.0, 635.0, 8320, -263.0, -1.0, 260, -263.0, -1.0, 512, 635.0, 894.0, 8320,
706, 33.0, 263.0, 1040, 25.0, 191.0, 512, 63.0, 317.0, 4160, -263.0, -1.0, 520, -263.0, -1.0, 512, 317.0, 446.0, 4160,
707, 33.0, 581.0, 2080, 25.0, 509.0, 1024, 63.0, 635.0, 8320, -263.0, -1.0, 520, -263.0, -1.0, 1024, 635.0, 894.0, 8320,
708, 33.0, 271.0, 2080, 17.0, 191.0, 1024, 63.0, 317.0, 4160, -263.0, -1.0, 1040, -263.0, -1.0, 1024, 317.0, 446.0, 4160,
709, 33.0, 589.0, 4160, 17.0, 509.0, 2048, 63.0, 635.0, 8320, -263.0, -1.0, 1040, -263.0, -1.0, 2048, 635.0, 894.0, 8320,
710, 33.0, 287.0, 4160, 1.0, 191.0, 2048, 63.0, 317.0, 4160, -263.0, -1.0, 2080, -263.0, -1.0, 2048, 317.0, 446.0, 4160,
711, 33.0, 605.0, 8320, 1.0, 509.0, 4096, 63.0, 635.0, 8320, -263.0, -1.0, 2080, -525.0, -1.0, 4096, 635.0, 894.0, 8320,
712, 33.0, 605.0, 8320, 1.0, 509.0, 4096, 63.0, 635.0, 8320, -525.0, -1.0, 4160, -525.0, -1.0, 4096, 635.0, 894.0, 8320,
713, 33.0, 1241.0, 16640, 1.0, 1145.0, 8192, 63.0, 1271.0, 16640, -525.0, -1.0, 4160, -1049.0, -1.0, 8192, 1271.0, 1790.0, 16640,
714, 33.0, 2513.0, 33280, 1.0, 2417.0, 16384, 63.0, 2543.0, 33280, -1049.0, -1.0, 8320, -1835.0, -1.0, 16384, 2543.0, 3582.0, 33280,
715, 33.0, 261.0, 528, 29.0, 192.0, 256, 63.0, 319.0, 4224, -263.0, -1.0, 264, -263.0, -1.0, 256, 319.0, 450.0, 4224,
716, 33.0, 581.0, 1056, 29.0, 512.0, 512, 63.0, 639.0, 8448, -263.0, -1.0, 264, -263.0, -1.0, 512, 639.0, 902.0, 8448,
717, 33.0, 265.0, 1056, 25.0, 192.0, 512, 63.0, 319.0, 4224, -263.0, -1.0, 528, -263.0, -1.0, 512, 319.0, 450.0, 4224,
718, 33.0, 585.0, 2112, 25.0, 512.0, 1024, 63.0, 639.0, 8448, -263.0, -1.0, 528, -263.0, -1.0, 1024, 639.0, 902.0, 8448,
719, 33.0, 273.0, 2112, 17.0, 192.0, 1024, 63.0, 319.0, 4224, -263.0, -1.0, 1056, -263.0, -1.0, 1024, 319.0, 450.0, 4224,
720, 33.0, 593.0, 4224, 17.0, 512.0, 2048, 63.0, 639.0, 8448, -263.0, -1.0, 1056, -263.0, -1.0, 2048, 639.0, 902.0, 8448,
721, 33.0, 289.0, 4224, 1.0, 192.0, 2048, 63.0, 319.0, 4224, -263.0, -1.0, 2112, -263.0, -1.0, 2048, 319.0, 450.0, 4224,
722, 33.0, 609.0, 8448, 1.0, 512.0, 4096, 63.0, 639.0, 8448, -263.0, -1.0, 2112, -525.0, -1.0, 4096, 639.0, 902.0, 8448,
723, 33.0, 609.0, 8448, 1.0, 512.0, 4096, 63.0, 639.0, 8448, -525.0, -1.0, 4224, -525.0, -1.0, 4096, 639.0, 902.0, 8448,
724, 33.0, 1249.0, 16896, 1.0, 1152.0, 8192, 63.0, 1279.0, 16896, -525.0, -1.0, 4224, -1049.0, -1.0, 8192, 1279.0, 1806.0, 16896,
725, 33.0, 2529.0, 33792, 1.0, 2432.0, 16384, 63.0, 2559.0, 33792, -1049.0, -1.0, 8448, -1835.0, -1.0, 16384, 2559.0, 3614.0, 33792,
726, 33.0, 263.0, 536, 29.0, 193.0, 256, 63.0, 321.0, 4288, -263.0, -1.0, 268, -263.0, -1.0, 256, 321.0, 454.0, 4288,
727, 33.0, 585.0, 1072, 29.0, 515.0, 512, 63.0, 643.0, 8576, -263.0, -1.0, 268, -263.0, -1.0, 512, 643.0, 910.0, 8576,
728, 33.0, 267.0, 1072, 25.0, 193.0, 512, 63.0, 321.0, 4288, -263.0, -1.0, 536, -263.0, -1.0, 512, 321.0, 454.0, 4288,
729, 33.0, 589.0, 2144, 25.0, 515.0, 1024, 63.0, 643.0, 8576, -263.0, -1.0, 536, -263.0, -1.0, 1024, 643.0, 910.0, 8576,
730, 33.0, 275.0, 2144, 17.0, 193.0, 1024, 63.0, 321.0, 4288, -263.0, -1.0, 1072, -263.0, -1.0, 1024, 321.0, 454.0, 4288,
731, 33.0, 597.0, 4288, 17.0, 515.0, 2048, 63.0, 643.0, 8576, -263.0, -1.0, 1072, -263.0, -1.0, 2048, 643.0, 910.0, 8576,
732, 33.0, 291.0, 4288, 1.0, 193.0, 2048, 63.0, 321.0, 4288, -263.0, -1.0, 2144, -263.0, -1.0, 2048, 321.0, 454.0, 4288,
733, 33.0, 613.0, 8576, 1.0, 515.0, 4096, 63.0, 643.0, 8576, -263.0, -1.0, 2144, -525.0, -1.0, 4096, 643.0, 910.0, 8576,
734, 33.0, 613.0, 8576, 1.0, 515.0, 4096, 63.0, 643.0, 8576, -525.0, -1.0, 4288, -525.0, -1.0, 4096, 643.0, 910.0, 8576,
735, 33.0, 1257.0, 17152, 1.0, 1159.0, 8192, 63.0, 1287.0, 17152, -525.0, -1.0, 4288, -1049.0, -1.0, 8192, 1287.0, 1822.0, 17152,
736, 33.0, 2545.0, 34304, 1.0, 2447.0, 16384, 63.0, 2575.0, 34304, -1049.0, -1.0, 8576, -1835.0, -1.0, 16384, 2575.0, 3646.0, 34304,
737, 33.0, 265.0, 544, 29.0, 194.0, 256, 63.0, 323.0, 4352, -263.0, -1.0, 272, -263.0, -1.0, 256, 323.0, 458.0, 4352,
738, 33.0, 589.0, 1088, 29.0, 518.0, 512, 63.0, 647.0, 8704, -263.0, -1.0, 272, -263.0, -1.0, 512, 647.0, 918.0, 8704,
739, 33.0, 269.0, 1088, 25.0, 194.0, 512, 63.0, 323.0, 4352, -263.0, -1.0, 544, -263.0, -1.0, 512, 323.0, 458.0, 4352,
740, 33.0, 593.0, 2176, 25.0, 518.0, 1024, 63.0, 647.0, 8704, -263.0, -1.0, 544, -263.0, -1.0, 1024, 647.0, 918.0, 8704,
741, 33.0, 277.0, 2176, 17.0, 194.0, 1024, 63.0, 323.0, 4352, -263.0, -1.0, 1088, -263.0, -1.0, 1024, 323.0, 458.0, 4352,
742, 33.0, 601.0, 4352, 17.0, 518.0, 2048, 63.0, 647.0, 8704, -263.0, -1.0, 1088, -263.0, -1.0, 2048, 647.0, 918.0, 8704,
743, 33.0, 293.0, 4352, 1.0, 194.0, 2048, 63.0, 323.0, 4352, -263.0, -1.0, 2176, -263.0, -1.0, 2048, 323.0, 458.0, 4352,
744, 33.0, 617.0, 8704, 1.0, 518.0, 4096, 63.0, 647.0, 8704, -263.0, -1.0, 2176, -525.0, -1.0, 4096, 647.0, 918.0, 8704,
745, 33.0, 617.0, 8704, 1.0, 518.0, 4096, 63.0, 647.0, 8704, -525.0, -1.0, 4352, -525.0, -1.0, 4096, 647.0, 918.0, 8704,
746, 33.0, 1265.0, 17408, 1.0, 1166.0, 8192, 63.0, 1295.0, 17408, -525.0, -1.0, 4352, -1049.0, -1.0, 8192, 1295.0, 1838.0, 17408,
747, 33.0, 2561.0, 34816, 1.0, 2462.0, 16384, 63.0, 2591.0, 34816, -1049.0, -1.0, 8704, -1835.0, -1.0, 16384, 2591.0, 3678.0, 34816,
748, 33.0, 267.0, 552, 29.0, 195.0, 256, 63.0, 325.0, 4416, -263.0, -1.0, 276, -263.0, -1.0, 256, 325.0, 462.0, 4416,
749, 33.0, 593.0, 1104, 29.0, 521.0, 512, 63.0, 651.0, 8832, -263.0, -1.0, 276, -263.0, -1.0, 512, 651.0, 926.0, 8832,
750, 33.0, 271.0, 1104, 25.0, 195.0, 512, 63.0, 325.0, 4416, -263.0, -1.0, 552, -263.0, -1.0, 512, 325.0, 462.0, 4416,
751, 33.0, 597.0, 2208, 25.0, 521.0, 1024, 63.0, 651.0, 8832, -263.0, -1.0, 552, -263.0, -1.0, 1024, 651.0, 926.0, 8832,
752, 33.0, 279.0, 2208, 17.0, 195.0, 1024, 63.0, 325.0, 4416, -263.0, -1.0, 1104, -263.0, -1.0, 1024, 325.0, 462.0, 4416,
753, 33.0, 605.0, 4416, 17.0, 521.0, 2048, 63.0, 651.0, 8832, -263.0, -1.0, 1104, -263.0, -1.0, 2048, 651.0, 926.0, 8832,
754, 33.0, 295.0, 4416, 1.0, 195.0, 2048, 63.0, 325.0, 4416, -263.0, -1.0, 2208, -263.0, -1.0, 2048, 325.0, 462.0, 4416,
755, 33.0, 621.0, 8832, 1.0, 521.0, 4096, 63.0, 651.0, 8832, -263.0, -1.0, 2208, -525.0, -1.0, 4096, 651.0, 926.0, 8832,
756, 33.0, 621.0, 8832, 1.0, 521.0, 4096, 63.0, 651.0, 8832, -525.0, -1.0, 4416, -525.0, -1.0, 4096, 651.0, 926.0, 8832,
757, 33.0, 1273.0, 17664, 1.0, 1173.0, 8192, 63.0, 1303.0, 17664, -525.0, -1.0, 4416, -1049.0, -1.0, 8192, 1303.0, 1854.0, 17664,
758, 33.0, 2577.0, 35328, 1.0, 2477.0, 16384, 63.0, 2607.0, 35328, -1049.0, -1.0, 8832, -1835.0, -1.0, 16384, 2607.0, 3710.0, 35328,
759, 33.0, 269.0, 560, 29.0, 196.0, 256, 63.0, 327.0, 4480, -263.0, -1.0, 280, -263.0, -1.0, 256, 327.0, 466.0, 4480,
760, 33.0, 597.0, 1120, 29.0, 524.0, 512, 63.0, 655.0, 8960, -263.0, -1.0, 280, -263.0, -1.0, 512, 655.0, 934.0, 8960,
761, 33.0, 273.0, 1120, 25.0, 196.0, 512, 63.0, 327.0, 4480, -263.0, -1.0, 560, -263.0, -1.0, 512, 327.0, 466.0, 4480,
762, 33.0, 601.0, 2240, 25.0, 524.0, 1024, 63.0, 655.0, 8960, -263.0, -1.0, 560, -263.0, -1.0, 1024, 655.0, 934.0, 8960,
763, 33.0, 281.0, 2240, 17.0, 196.0, 1024, 63.0, 327.0, 4480, -263.0, -1.0, 1120, -263.0, -1.0, 1024, 327.0, 466.0, 4480,
764, 33.0, 609.0, 4480, 17.0, 524.0, 2048, 63.0, 655.0, 8960, -263.0, -1.0, 1120, -263.0, -1.0, 2048, 655.0, 934.0, 8960,
765, 33.0, 297.0, 4480, 1.0, 196.0, 2048, 63.0, 327.0, 4480, -263.0, -1.0, 2240, -263.0, -1.0, 2048, 327.0, 466.0, 4480,
766, 33.0, 625.0, 8960, 1.0, 524.0, 4096, 63.0, 655.0, 8960, -263.0, -1.0, 2240, -525.0, -1.0, 4096, 655.0, 934.0, 8960,
767, 33.0, 625.0, 8960, 1.0, 524.0, 4096, 63.0, 655.0, 8960, -525.0, -1.0, 4480, -525.0, -1.0, 4096, 655.0, 934.0, 8960,
768, 33.0, 1281.0, 17920, 1.0, 1180.0, 8192, 63.0, 1311.0, 17920, -525.0, -1.0, 4480, -1049.0, -1.0, 8192, 1311.0, 1870.0, 17920,
769, 33.0, 2593.0, 35840, 1.0, 2492.0, 16384, 63.0, 2623.0, 35840, -1049.0, -1.0, 8960, -1835.0, -1.0, 16384, 2623.0, 3742.0, 35840,
770, 33.0, 271.0, 568, 29.0, 197.0, 256, 63.0, 329.0, 4544, -263.0, -1.0, 284, -263.0, -1.0, 256, 329.0, 470.0, 4544,
771, 33.0, 601.0, 1136, 29.0, 527.0, 512, 63.0, 659.0, 9088, -263.0, -1.0, 284, -263.0, -1.0, 512, 659.0, 942.0, 9088,
772, 33.0, 275.0, 1136, 25.0, 197.0, 512, 63.0, 329.0, 4544, -263.0, -1.0, 568, -263.0, -1.0, 512, 329.0, 470.0, 4544,
773, 33.0, 605.0, 2272, 25.0, 527.0, 1024, 63.0, 659.0, 9088, -263.0, -1.0, 568, -263.0, -1.0, 1024, 659.0, 942.0, 9088,
774, 33.0, 283.0, 2272, 17.0, 197.0, 1024, 63.0, 329.0, 4544, -263.0, -1.0, 1136, -263.0, -1.0, 1024, 329.0, 470.0, 4544,
775, 33.0, 613.0, 4544, 17.0, 527.0, 2048, 63.0, 659.0, 9088, -263.0, -1.0, 1136, -263.0, -1.0, 2048, 659.0, 942.0, 9088,
776, 33.0, 299.0, 4544, 1.0, 197.0, 2048, 63.0, 329.0, 4544, -263.0, -1.0, 2272, -263.0, -1.0, 2048, 329.0, 470.0, 4544,
777, 33.0, 629.0, 9088, 1.0, 527.0, 4096, 63.0, 659.0, 9088, -263.0, -1.0, 2272, -525.0, -1.0, 4096, 659.0, 942.0, 9088,
778, 33.0, 629.0, 9088, 1.0, 527.0, 4096, 63.0, 659.0, 9088, -525.0, -1.0, 4544, -525.0, -1.0, 4096, 659.0, 942.0, 9088,
779, 33.0, 1289.0, 18176, 1.0, 1187.0, 8192, 63.0, 1319.0, 18176, -525.0, -1.0, 4544, -1049.0, -1.0, 8192, 1319.0, 1886.0, 18176,
780, 33.0, 2609.0, 36352, 1.0, 2507.0, 16384, 63.0, 2639.0, 36352, -1049.0, -1.0, 9088, -1835.0, -1.0, 16384, 2639.0, 3774.0, 36352,
781, 33.0, 273.0, 576, 29.0, 198.0, 256, 63.0, 331.0, 4608, -263.0, -1.0, 288, -263.0, -1.0, 256, 331.0, 474.0, 4608,
782, 33.0, 605.0, 1152, 29.0, 530.0, 512, 63.0, 663.0, 9216, -263.0, -1.0, 288, -263.0, -1.0, 512, 663.0, 950.0, 9216,
783, 33.0, 277.0, 1152, 25.0, 198.0, 512, 63.0, 331.0, 4608, -263.0, -1.0, 576, -263.0, -1.0, 512, 331.0, 474.0, 4608,
784, 33.0, 609.0, 2304, 25.0, 530.0, 1024, 63.0, 663.0, 9216, -263.0, -1.0, 576, -263.0, -1.0, 1024, 663.0, 950.0, 9216,
785, 33.0, 285.0, 2304, 17.0, 198.0, 1024, 63.0, 331.0, 4608, -263.0, -1.0, 1152, -263.0, -1.0, 1024, 331.0, 474.0, 4608,
786, 33.0, 617.0, 4608, 17.0, 530.0, 2048, 63.0, 663.0, 9216, -263.0, -1.0, 1152, -263.0, -1.0, 2048, 663.0, 950.0, 9216,
787, 33.0, 301.0, 4608, 1.0, 198.0, 2048, 63.0, 331.0, 4608, -263.0, -1.0, 2304, -263.0, -1.0, 2048, 331.0, 474.0, 4608,
788, 33.0, 633.0, 9216, 1.0, 530.0, 4096, 63.0, 663.0, 9216, -263.0, -1.0, 2304, -525.0, -1.0, 4096, 663.0, 950.0, 9216,
789, 33.0, 633.0, 9216, 1.0, 530.0, 4096, 63.0, 663.0, 9216, -525.0, -1.0, 4608, -525.0, -1.0, 4096, 663.0, 950.0, 9216,
790, 33.0, 1297.0, 18432, 1.0, 1194.0, 8192, 63.0, 1327.0, 18432, -525.0, -1.0, 4608, -1049.0, -1.0, 8192, 1327.0, 1902.0, 18432,
791, 33.0, 2625.0, 36864, 1.0, 2522.0, 16384, 63.0, 2655.0, 36864, -1049.0, -1.0, 9216, -1835.0, -1.0, 16384, 2655.0, 3806.0, 36864,
792, 33.0, 275.0, 584, 29.0, 199.0, 256, 63.0, 333.0, 4672, -263.0, -1.0, 292, -263.0, -1.0, 256, 333.0, 478.0, 4672,
793, 33.0, 609.0, 1168, 29.0, 533.0, 512, 63.0, 667.0, 9344, -263.0, -1.0, 292, -263.0, -1.0, 512, 667.0, 958.0, 9344,
794, 33.0, 279.0, 1168, 25.0, 199.0, 512, 63.0, 333.0, 4672, -263.0, -1.0, 584, -263.0, -1.0, 512, 333.0, 478.0, 4672,
795, 33.0, 613.0, 2336, 25.0, 533.0, 1024, 63.0, 667.0, 9344, -263.0, -1.0, 584, -263.0, -1.0, 1024, 667.0, 958.0, 9344,
796, 33.0, 287.0, 2336, 17.0, 199.0, 1024, 63.0, 333.0, 4672, -263.0, -1.0, 1168, -263.0, -1.0, 1024, 333.0, 478.0, 4672,
797, 33.0, 621.0, 4672, 17.0, 533.0, 2048, 63.0, 667.0, 9344, -263.0, -1.0, 1168, -263.0, -1.0, 2048, 667.0, 958.0, 9344,
798, 33.0, 303.0, 4672, 1.0, 199.0, 2048, 63.0, 333.0, 4672, -263.0, -1.0, 2336, -263.0, -1.0, 2048, 333.0, 478.0, 4672,
799, 33.0, 637.0, 9344, 1.0, 533.0, 4096, 63.0, 667.0, 9344, -263.0, -1.0, 2336, -525.0, -1.0, 4096, 667.0, 958.0, 9344,
800, 33.0, 637.0, 9344, 1.0, 533.0, 4096, 63.0, 667.0, 9344, -525.0, -1.0, 4672, -525.0, -1.0, 4096, 667.0, 958.0, 9344,
801, 33.0, 1305.0, 18688, 1.0, 1201.0, 8192, 63.0, 1335.0, 18688, -525.0, -1.0, 4672, -1049.0, -1.0, 8192, 1335.0, 1918.0, 18688,
802, 33.0, 2641.0, 37376, 1.0, 2537.0, 16384, 63.0, 2671.0, 37376, -1049.0, -1.0, 9344, -1835.0, -1.0, 16384, 2671.0, 3838.0, 37376,
803, 33.0, 277.0, 592, 29.0, 200.0, 256, 63.0, 335.0, 4736, -263.0, -1.0, 296, -263.0, -1.0, 256, 335.0, 482.0, 4736,
804, 33.0, 613.0, 1184, 29.0, 536.0, 512, 63.0, 671.0, 9472, -263.0, -1.0, 296, -263.0, -1.0, 512, 671.0, 966.0, 9472,
805, 33.0, 281.0, 1184, 25.0, 200.0, 512, 63.0, 335.0, 4736, -263.0, -1.0, 592, -263.0, -1.0, 512, 335.0, 482.0, 4736,
806, 33.0, 617.0, 2368, 25.0, 536.0, 1024, 63.0, 671.0, 9472, -263.0, -1.0, 592, -263.0, -1.0, 1024, 671.0, 966.0, 9472,
807, 33.0, 289.0, 2368, 17.0, 200.0, 1024, 63.0, 335.0, 4736, -263.0, -1.0, 1184, -263.0, -1.0, 1024, 335.0, 482.0, 4736,
808, 33.0, 625.0, 4736, 17.0, 536.0, 2048, 63.0, 671.0, 9472, -263.0, -1.0, 1184, -263.0, -1.0, 2048, 671.0, 966.0, 9472,
809, 33.0, 305.0, 4736, 1.0, 200.0, 2048, 63.0, 335.0, 4736, -263.0, -1.0, 2368, -263.0, -1.0, 2048, 335.0, 482.0, 4736,
810, 33.0, 641.0, 9472, 1.0, 536.0, 4096, 63.0, 671.0, 9472, -263.0, -1.0, 2368, -525.0, -1.0, 4096, 671.0, 966.0, 9472,
811, 33.0, 641.0, 9472, 1.0, 536.0, 4096, 63.0, 671.0, 9472, -525.0, -1.0, 4736, -525.0, -1.0, 4096, 671.0, 966.0, 9472,
812, 33.0, 1313.0, 18944, 1.0, 1208.0, 8192, 63.0, 1343.0, 18944, -525.0, -1.0, 4736, -1049.0, -1.0, 8192, 1343.0, 1934.0, 18944,
813, 33.0, 2657.0, 37888, 1.0, 2552.0, 16384, 63.0, 2687.0, 37888, -1049.0, -1.0, 9472, -1835.0, -1.0, 16384, 2687.0, 3870.0, 37888,
814, 33.0, 279.0, 600, 29.0, 201.0, 256, 63.0, 337.0, 4800, -263.0, -1.0, 300, -263.0, -1.0, 256, 337.0, 486.0, 4800,
815, 33.0, 617.0, 1200, 29.0, 539.0, 512, 63.0, 675.0, 9600, -263.0, -1.0, 300, -263.0, -1.0, 512, 675.0, 974.0, 9600,
816, 33.0, 283.0, 1200, 25.0, 201.0, 512, 63.0, 337.0, 4800, -263.0, -1.0, 600, -263.0, -1.0, 512, 337.0, 486.0, 4800,
817, 33.0, 621.0, 2400, 25.0, 539.0, 1024, 63.0, 675.0, 9600, -263.0, -1.0, 600, -263.0, -1.0, 1024, 675.0, 974.0, 9600,
818, 33.0, 291.0, 2400, 17.0, 201.0, 1024, 63.0, 337.0, 4800, -263.0, -1.0, 1200, -263.0, -1.0, 1024, 337.0, 486.0, 4800,
819, 33.0, 629.0, 4800, 17.0, 539.0, 2048, 63.0, 675.0, 9600, -263.0, -1.0, 1200, -263.0, -1.0, 2048, 675.0, 974.0, 9600,
820, 33.0, 307.0, 4800, 1.0, 201.0, 2048, 63.0, 337.0, 4800, -263.0, -1.0, 2400, -263.0, -1.0, 2048, 337.0, 486.0, 4800,
821, 33.0, 645.0, 9600, 1.0, 539.0, 4096, 63.0, 675.0, 9600, -263.0, -1.0, 2400, -525.0, -1.0, 4096, 675.0, 974.0, 9600,
822, 33.0, 645.0, 9600, 1.0, 539.0, 4096, 63.0, 675.0, 9600, -525.0, -1.0, 4800, -525.0, -1.0, 4096, 675.0, 974.0, 9600,
823, 33.0, 1321.0, 19200, 1.0, 1215.0, 8192, 63.0, 1351.0, 19200, -525.0, -1.0, 4800, -1049.0, -1.0, 8192, 1351.0, 1950.0, 19200,
824, 33.0, 2673.0, 38400, 1.0, 2567.0, 16384, 63.0, 2703.0, 38400, -1049.0, -1.0, 9600, -1835.0, -1.0, 16384, 2703.0, 3902.0, 38400,
825, 33.0, 281.0, 608, 29.0, 202.0, 256, 63.0, 339.0, 4864, -263.0, -1.0, 304, -263.0, -1.0, 256, 339.0, 490.0, 4864,
826, 33.0, 621.0, 1216, 29.0, 542.0, 512, 63.0, 679.0, 9728, -263.0, -1.0, 304, -263.0, -1.0, 512, 679.0, 982.0, 9728,
827, 33.0, 285.0, 1216, 25.0, 202.0, 512, 63.0, 339.0, 4864, -263.0, -1.0, 608, -263.0, -1.0, 512, 339.0, 490.0, 4864,
828, 33.0, 625.0, 2432, 25.0, 542.0, 1024, 63.0, 679.0, 9728, -263.0, -1.0, 608, -263.0, -1.0, 1024, 679.0, 982.0, 9728,
829, 33.0, 293.0, 2432, 17.0, 202.0, 1024, 63.0, 339.0, 4864, -263.0, -1.0, 1216, -263.0, -1.0, 1024, 339.0, 490.0, 4864,
830, 33.0, 633.0, 4864, 17.0, 542.0, 2048, 63.0, 679.0, 9728, -263.0, -1.0, 1216, -263.0, -1.0, 2048, 679.0, 982.0, 9728,
831, 33.0, 309.0, 4864, 1.0, 202.0, 2048, 63.0, 339.0, 4864, -263.0, -1.0, 2432, -263.0, -1.0, 2048, 339.0, 490.0, 4864,
832, 33.0, 649.0, 9728, 1.0, 542.0, 4096, 63.0, 679.0, 9728, -263.0, -1.0, 2432, -525.0, -1.0, 4096, 679.0, 982.0, 9728,
833, 33.0, 649.0, 9728, 1.0, 542.0, 4096, 63.0, 679.0, 9728, -525.0, -1.0, 4864, -525.0, -1.0, 4096, 679.0, 982.0, 9728,
834, 33.0, 1329.0, 19456, 1.0, 1222.0, 8192, 63.0, 1359.0, 19456, -525.0, -1.0, 4864, -1049.0, -1.0, 8192, 1359.0, 1966.0, 19456,
835, 33.0, 2689.0, 38912, 1.0, 2582.0, 16384, 63.0, 2719.0, 38912, -1049.0, -1.0, 9728, -1835.0, -1.0, 16384, 2719.0, 3934.0, 38912,
836, 33.0, 283.0, 616, 29.0, 203.0, 256, 63.0, 341.0, 4928, -263.0, -1.0, 308, -263.0, -1.0, 256, 341.0, 494.0, 4928,
